Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
"Indicador: Proporção de pessoas com diabetes, com consulta e hemoglobina glicada solicitada no semestre"
Dados Preliminares:
Considerado apenas equipes (eSF e eAP) homologadas
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q3 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
PR;412853;VENTANIA;100;842;12;842;798;10365;7.7;106;12267;
MA;211245;TURILÂNDIA;1000;1509;66;1509;1108;20152;5.5;136;26112;
MG;311830;CONSELHEIRO LAFAIETE;1003;13642;7;13642;9911;123892;8;138;130584;
MG;313270;ITAMBACURI;1004;2519;40;2519;1904;23795;8;132;23207;
BA;290350;BELO CAMPO;1009;1624;62;1624;1332;19874;6.7;122;17013;
RS;431643;SALDANHA MARINHO;101;225;45;225;260;2955;8.8;87;2596;
RN;240960;PEDRA PRETA;101;286;35;241;286;3255;8.8;84;2419;
PR;411600;MIRASELVA;101;298;34;298;186;2415;7.7;160;1786;
TO;172010;SÃO BENTO DO TOCANTINS;101;335;30;335;388;6165;6.3;86;5457;
PR;411845;PATO BRAGADO;101;412;25;412;472;6134;7.7;87;5755;
MT;510490;JANGADA;101;495;20;495;515;7692;6.7;96;8420;
SP;352300;ITAPURA;101;537;19;537;413;4808;8.6;130;4994;
PR;411920;PINHALÃO;101;601;17;601;588;7640;7.7;102;6323;
CE;231325;TARRAFAS;101;745;14;745;756;8895;8.5;99;8555;
AL;270180;CARNEIROS;101;763;13;763;720;9227;7.8;106;9568;
SP;355320;TAIÚVA;101;904;11;904;587;6823;8.6;154;5562;
PR;410260;BARRACÃO;101;907;11;907;863;11208;7.7;105;10347;
RN;241480;VERA CRUZ;1011;1704;59;1704;1258;14981;8.4;135;12789;
BA;291650;ITAPICURU;1011;2044;49;2044;1943;28998;6.7;105;36173;
SP;353050;MOCOCA;1011;6345;16;6345;4532;52696;8.6;140;69072;
MG;313580;JEQUITINHONHA;1012;1750;58;1750;1807;22586;8;97;25555;
PR;411880;PEABIRU;1013;1297;78;1297;986;12807;7.7;132;14017;
SC;420320;CAMBORIÚ;1016;5569;18;5569;5961;86387;6.9;93;87179;
CE;230900;MUCAMBO;1017;2584;39;2584;1363;16038;8.5;190;14561;
CE;230625;ITAITINGA;1017;4222;24;4222;4074;45772;8.9;104;38661;
CE;231290;SOBRAL;10187;22594;45;22594;20099;236459;8.5;112;212437;
PE;260345;CAMARAGIBE;1019;13521;8;13521;9404;132449;7.1;144;159945;
RJ;330250;MAGÉ;1019;24540;4;20330;24540;247881;9.9;83;247741;
RS;432250;VACARIA;1019;4512;23;4512;5234;59481;8.8;86;66916;
SC;421650;SÃO JOAQUIM;102;1420;7;1420;1310;18991;6.9;108;27322;
SC;421715;SÃO MIGUEL DA BOA VISTA;102;180;57;180;142;2052;6.9;127;1794;
TO;171850;RECURSOLÂNDIA;102;231;44;231;246;3905;6.3;94;4389;
RS;431123;LAGOA BONITA DO SUL;102;235;43;182;235;2674;8.8;77;2939;
TO;170030;AGUIARNÓPOLIS;102;354;29;354;369;5855;6.3;96;7049;
PI;220415;FRANCISCO MACEDO;102;371;27;371;210;3093;6.8;177;3216;
PB;251470;SÃO JOSÉ DO SABUGI;102;541;19;541;345;4594;7.5;157;4153;
PR;410780;FLORAÍ;102;716;14;716;463;6012;7.7;155;4883;
SC;420020;AGROLÂNDIA;102;992;10;992;827;11981;6.9;120;11160;
SC;421620;SÃO FRANCISCO DO SUL;1020;4330;24;4330;3544;51360;6.9;122;54751;
CE;230320;CARIRIAÇU;1023;3036;34;3036;2559;30106;8.5;119;27008;
MG;311770;CONCEIÇÃO DO RIO VERDE;1024;1601;64;1601;1107;13839;8;145;13729;
CE;230465;GRAÇA;1026;1955;52;1955;1223;14386;8.5;160;14415;
SE;280460;NOSSA SENHORA DAS DORES;1027;2634;39;2634;1806;26554;6.8;146;26957;
RJ;330455;RIO DE JANEIRO;102785;520144;20;373797;520144;5307593;9.8;72;6775561;
MG;310540;BARÃO DE COCAIS;1028;3207;32;3207;2609;33022;7.9;123;33232;
GO;521250;LUZIÂNIA;1029;9092;11;9092;8999;121609;7.4;101;214645;
TO;170460;CHAPADA DE AREIA;103;138;75;138;124;1971;6.3;111;1415;
MG;314760;PASSA QUATRO;103;2159;5;2159;1338;16724;8;161;16439;
RO;110010;GUAJARÁ-MIRIM;103;2216;5;2216;2023;38173;5.3;110;46930;
RS;431475;POÇO DAS ANTAS;103;224;46;114;224;2550;8.8;51;2105;
MA;210900;PORTO FRANCO;103;2310;4;2310;1305;23732;5.5;177;24294;
PR;410315;BOM JESUS DO SUL;103;308;33;308;357;4636;7.7;86;3472;
RS;432375;VITÓRIA DAS MISSÕES;103;389;26;389;330;3747;8.8;118;3052;
BA;293075;SÍTIO DO MATO;103;694;15;694;818;12216;6.7;85;13104;
RS;430905;GLORINHA;103;744;14;744;606;8299;7.3;123;8304;
SP;354325;RIBEIRÃO GRANDE;103;961;11;961;796;9257;8.6;121;7686;
MA;210630;MAGALHÃES DE ALMEIDA;1032;1690;61;1690;882;16031;5.5;192;20228;
SP;354990;SÃO JOSÉ DOS CAMPOS;10335;44887;23;44887;33640;391165;8.6;133;737310;
PR;411760;PALMAS;1034;2936;35;2075;2936;38126;7.7;71;52503;
MG;313630;JOÃO PINHEIRO;1034;4194;25;4194;3627;45333;8;116;47990;
MA;211130;SÃO LUÍS;10346;50428;21;50428;41525;593211;7;121;1115932;
PB;251630;SUMÉ;1036;2386;43;2386;1360;18134;7.5;175;17096;
SP;350780;BRODOWSKI;1037;2216;47;1745;2216;25773;8.6;79;25605;
CE;230835;MILHÃ;1039;1576;66;1576;1193;14034;8.5;132;13129;
RS;431780;SANTO AUGUSTO;104;1371;8;1158;1371;15582;8.8;84;13813;
RS;431127;LAGOA DOS TRÊS CANTOS;104;181;57;181;189;2152;8.8;96;1604;
PB;250430;CATOLÉ DO ROCHA;104;2157;5;2157;2102;28020;7.5;103;30819;
SE;280010;AMPARO DE SÃO FRANCISCO;104;272;38;272;172;2533;6.8;158;2386;
MT;510336;CONQUISTA D'OESTE;104;291;36;230;291;4406;6.6;79;4163;
MT;510729;SÃO JOSÉ DO POVO;104;355;29;355;191;2893;6.6;186;4102;
MG;312070;CRUZEIRO DA FORTALEZA;104;419;25;354;419;5243;8;84;3651;
PI;220020;ÁGUA BRANCA;1040;1833;57;1833;1494;21977;6.8;123;17525;
PB;250480;COREMAS;1041;1991;52;1991;1284;17121;7.5;155;15438;
GO;520030;ALEXÂNIA;1043;2560;41;2560;2350;31757;7.4;109;28360;
MA;210232;BURITICUPU;1043;3649;29;3649;3004;54617;5.5;121;73595;
MG;316930;TRÊS CORAÇÕES;1045;6286;17;6286;5078;63473;8;124;80561;
MS;500270;CAMPO GRANDE;10451;45149;23;45149;47716;653641;7.3;95;916001;
PE;260370;CANHOTINHO;1046;3136;33;3136;1678;23640;7.1;187;24743;
SP;355510;TUPI PAULISTA;1047;1808;58;1808;1299;15099;8.6;139;15670;
RS;431750;SANTO ÂNGELO;1048;7558;14;3858;7558;85884;8.8;51;77544;
RJ;330513;SÃO JOSÉ DE UBÁ;105;1020;10;1020;721;7756;9.3;141;7240;
PA;150715;SÃO DOMINGOS DO ARAGUAIA;105;1026;10;1026;1156;20644;5.6;89;25945;
GO;520490;CAMPOS BELOS;105;1228;9;1228;1423;19223;7.4;86;20124;
RS;431570;RIO PARDO;105;1482;7;1482;1364;15500;8.8;109;38257;
PI;221037;SÃO LUIS DO PIAUÍ;105;197;53;197;176;2586;6.8;112;2648;
GO;521385;MORRO AGUDO DE GOIÁS;105;206;51;158;206;2783;7.4;77;2217;
RS;430258;BOZANO;105;213;49;213;237;2691;8.8;90;2099;
SC;421568;SANTA TEREZINHA DO PROGRESSO;105;230;46;230;209;3023;6.9;110;2317;
MG;315760;SANTA FÉ DE MINAS;105;259;41;259;267;3338;8;97;3806;
RS;431213;MATO CASTELHANO;105;283;37;283;300;3414;8.8;94;2543;
MT;510269;CANABRAVA DO NORTE;105;307;34;240;307;4654;6.6;78;4711;
PI;220327;CURRAL NOVO DO PIAUÍ;105;384;27;191;384;5648;6.8;50;5390;
MT;510619;NOVA SANTA HELENA;105;385;27;385;419;6352;6.6;92;3755;
CE;230427;ERERÊ;105;529;20;417;529;6221;8.5;79;7254;
MA;210173;BELÁGUA;105;795;13;795;496;9025;5.5;160;7586;
AL;270830;SÃO JOSÉ DA LAJE;1055;3153;33;3153;1928;24716;7.8;164;24064;
AM;130030;AUTAZES;1056;1894;56;1894;1269;23497;5.4;149;41005;
SP;353070;MOGI GUAÇU;1056;8978;12;8978;9482;110256;8.6;95;154146;
CE;230495;GUAIÚBA;1057;2790;38;2790;1890;21233;8.9;148;26508;
SP;354240;REGENTE FEIJÓ;1058;2319;46;2319;1964;22839;8.6;118;20523;
SP;355110;SARAPUÍ;106;1037;10;1037;804;9351;8.6;129;10493;
PB;251030;NOVA PALMEIRA;106;469;23;469;318;4238;7.5;147;5011;
PR;410500;CATANDUVAS;106;505;21;397;505;6558;7.7;79;10144;
GO;520340;BOM JARDIM DE GOIÁS;106;733;14;733;654;8837;7.4;112;8912;
MG;316255;SÃO JOÃO DO MANHUAÇU;106;790;13;790;903;11283;8;87;11785;
SC;421770;SOMBRIO;1061;2630;40;2630;2315;33550;6.9;114;31084;
MG;317040;UNAÍ;1062;4069;26;4069;4310;53881;8;94;85461;
MA;210945;RAPOSA;1064;2431;44;2431;2129;32251;6.6;114;31586;
SP;350590;BATATAIS;1065;8397;13;8397;5224;60742;8.6;161;63438;
SP;352680;LENÇÓIS PAULISTA;1066;4930;22;4930;4922;57232;8.6;100;69533;
BA;290670;CÂNDIDO SALES;1067;2187;49;2187;1835;27392;6.7;119;24921;
PR;411940;PIRAÍ DO SUL;1068;1820;59;1820;1829;23747;7.7;100;25779;
RS;430120;ARROIO DO TIGRE;107;1081;10;590;1081;12285;8.8;55;13452;
MG;313860;LIMA DUARTE;107;1342;8;1342;1234;15421;8;109;16749;
RS;431600;ROLANTE;107;1662;6;1662;1820;20685;8.8;91;21591;
PR;411160;IVATUBA;107;304;35;304;268;3487;7.7;113;3299;
RN;241370;SÍTIO NOVO;107;444;24;444;449;5104;8.8;99;5600;
MG;310220;ALVARENGA;107;447;24;447;418;5220;8;107;3783;
TO;170230;ARAPOEMA;107;457;23;457;404;6406;6.3;113;6590;
RS;431407;PASSO DO SOBRADO;107;500;21;500;579;6580;8.8;86;6612;
MS;500090;ANTÔNIO JOÃO;107;674;16;674;726;9314;7.8;93;9082;
PI;220670;NAZARÉ DO PIAUÍ;107;702;15;702;551;8098;6.8;127;7307;
BA;291570;ITAMARI;107;768;14;768;515;7692;6.7;149;7971;
RN;240880;PARAZINHO;107;830;13;830;551;6256;8.8;151;5307;
MG;316292;SÃO JOAQUIM DE BICAS;1070;2929;37;2929;2688;34025;7.9;109;32696;
BA;292510;POÇÕES;1071;4017;27;4017;3347;49960;6.7;120;46885;
MG;312390;ENTRE RIOS DE MINAS;1072;1477;73;1477;1253;15662;8;118;15458;
PR;410700;CURIÚVA;1072;1591;67;1591;1189;15440;7.7;134;15289;
BA;293360;XIQUE-XIQUE;1072;3337;32;3337;2921;43593;6.7;114;46562;
BA;290850;CONCEIÇÃO DO JACUÍPE;1073;3559;30;3559;2279;34020;6.7;156;33631;
MG;313665;JUATUBA;1074;2445;44;2445;2460;31145;7.9;99;27823;
BA;290860;CONDE;1075;2043;53;2043;1551;23145;6.7;132;26223;
MG;314870;PEDRA AZUL;1077;1762;61;1762;1903;23789;8;93;24333;
AL;270010;ÁGUA BRANCA;1077;2318;46;2318;1614;20691;7.8;144;20263;
AL;270290;GIRAU DO PONCIANO;1079;3165;34;3165;2857;36633;7.8;111;41549;
SP;352880;MARACAÍ;108;1071;10;1071;692;8050;8.6;155;14069;
PI;220465;ILHA GRANDE;108;1104;10;1104;729;10719;6.8;151;9487;
BA;290410;BOQUIRA;108;1204;9;1204;1079;16103;6.7;112;21486;
SP;354930;SÃO JOÃO DO PAU D'ALHO;108;247;44;247;227;2636;8.6;109;2095;
RS;432032;SENADOR SALGADO FILHO;108;250;43;250;285;3241;8.8;88;2761;
MG;316540;SAPUCAÍ-MIRIM;108;287;38;287;198;2481;8;145;7045;
MA;210465;GOVERNADOR NEWTON BELLO;108;514;21;514;472;8587;5.5;109;10121;
MG;313850;LIBERDADE;108;742;15;742;411;5143;8;181;4994;
SP;355440;TERRA ROXA;108;882;12;882;798;9283;8.6;111;9502;
SP;353260;NHANDEARA;108;885;12;885;651;7566;8.6;136;11575;
AC;120040;RIO BRANCO;1080;15500;7;15500;14314;280670;5.1;108;419452;
SP;350810;BURITAMA;1080;2355;46;2355;1633;18985;8.6;144;17414;
MG;311200;CANDEIAS;1081;2102;51;2102;1249;15607;8;168;14890;
BA;292700;RIO REAL;1081;3510;31;3510;2370;35368;6.7;148;41209;
ES;320332;MARATAÍZES;1082;6055;18;6055;2894;42562;6.8;209;39259;
RS;431440;PELOTAS;1084;20477;5;20477;20059;227946;8.8;102;343826;
MG;311660;CLÁUDIO;1084;2989;36;2989;2572;32154;8;116;29093;
SP;351910;IACANGA;1086;2011;54;2011;1205;14012;8.6;167;12002;
CE;230670;JAGUARETAMA;1087;1939;56;1939;1562;18373;8.5;124;18133;
RS;430463;CAPÃO DA CANOA;1088;3827;28;3827;4339;49311;8.8;88;55009;
BA;291915;LAPÃO;1089;2120;51;2120;2000;29856;6.7;106;27323;
BA;293190;TUCANO;1089;3293;33;3293;3223;48104;6.7;102;50903;
MG;315060;PIRACEMA;109;1138;10;1138;586;7328;8;194;6386;
BA;292580;QUEIMADAS;109;1412;8;1412;1010;15081;6.7;140;25428;
PA;150125;BANNACH;109;244;45;192;244;4365;5.6;79;3239;
MT;510810;TESOURO;109;258;42;258;200;3027;6.6;129;3761;
MG;314250;MONJOLOS;109;306;36;306;185;2307;8;165;2184;
GO;520015;ADELÂNDIA;109;335;33;335;223;3012;7.4;150;2515;
TO;170730;DUERÉ;109;410;27;410;321;5096;6.3;128;4686;
RN;241120;SANTA CRUZ;109;4349;3;4349;3090;35118;8.8;141;40295;
PB;250580;DUAS ESTRADAS;109;478;23;478;304;4053;7.5;157;3569;
PI;220140;BARRO DURO;109;566;19;566;468;6876;6.8;121;7022;
BA;293000;SEBASTIÃO LARANJEIRAS;109;577;19;577;621;9263;6.7;93;11586;
SP;351430;DOURADO;109;677;16;677;555;6449;8.6;122;8883;
RS;430170;BARÃO DE COTEGIPE;109;684;16;456;684;7773;8.8;67;6616;
RN;241025;PORTO DO MANGUE;109;687;16;687;496;5635;8.8;139;6605;
RS;432253;VALE DO SOL;109;932;12;588;932;10592;8.8;63;11873;
RO;110001;ALTA FLORESTA D'OESTE;109;965;11;965;1124;21208;5.3;86;22516;
PA;150210;CAMETÁ;1093;6157;18;6157;5132;91639;5.6;120;140814;
BA;291072;EUNÁPOLIS;1093;7927;14;7927;6485;96798;6.7;122;115360;
SP;352710;LINS;1099;4482;25;4482;3949;45918;8.6;113;78978;
RJ;330090;CAMBUCI;11;1409;1;1409;901;9684;9.3;156;15521;
MT;510450;INDIAVAÍ;11;183;6;183;196;2966;6.6;93;2806;
RS;430175;BARÃO DO TRIUNFO;11;207;5;207;179;2034;8.8;116;7550;
RS;432162;TRAVESSEIRO;11;216;5;168;216;2460;8.8;78;2331;
RN;241160;SÃO BENTO DO NORTE;11;226;5;226;241;2734;8.8;94;2687;
GO;520120;ANHANGUERA;11;268;4;268;110;1492;7.4;244;1171;
PR;412030;PORTO VITÓRIA;11;279;4;217;279;3625;7.7;78;4057;
RS;432225;TUPANDI;11;462;2;219;462;5249;8.8;47;5019;
RR;140070;UIRAMUTÃ;11;545;2;187;545;10898;5;34;11014;
MG;316430;SÃO ROQUE DE MINAS;11;565;2;432;565;7059;8;76;7100;
SC;421270;PETROLÂNDIA;11;565;2;565;490;7106;6.9;115;5873;
PR;411275;JESUÍTAS;11;789;1;789;774;10049;7.7;102;8251;
PI;220710;OLHO D'ÁGUA DO PIAUÍ;110;190;58;190;202;2966;6.8;94;2477;
RJ;330225;ITATIAIA;110;2838;4;2838;1927;20723;9.3;147;32312;
MG;314467;NOVA BELÉM;110;364;30;364;291;3643;8;125;3067;
SC;420410;CAXAMBU DO SUL;110;381;29;312;381;5523;6.9;82;3462;
MA;210970;SAMBAÍBA;110;411;27;411;326;5933;5.5;126;5686;
MS;500525;LAGUNA CARAPÃ;110;496;22;496;571;7317;7.8;87;7496;
SC;420300;CAÇADOR;1101;4628;24;4628;5196;75307;6.9;89;80017;
CE;230370;CAUCAIA;11011;26528;42;26528;24029;269986;8.9;110;368918;
SP;350390;ARUJÁ;1102;6393;17;6393;5374;74645;7.2;119;92453;
PR;412650;SERTANÓPOLIS;1103;1702;65;1702;1412;18332;7.7;121;16456;
SE;280710;SIMÃO DIAS;1103;3234;34;3234;2793;41071;6.8;116;40724;
SC;420130;ARAQUARI;1103;3315;33;3315;3339;48389;6.9;99;40890;
MG;314590;OURO BRANCO;1103;3940;28;3940;3588;44851;8;110;40220;
CE;230430;FARIAS BRITO;1104;1927;57;1927;1823;21445;8.5;106;19330;
MT;510525;LUCAS DO RIO VERDE;1105;6236;18;3745;6236;94478;6.6;60;69671;
SP;353940;PIRATININGA;1106;1693;65;1693;1569;18242;8.6;108;13890;
MG;313780;LAMBARI;1106;2125;52;2125;1504;18801;8;141;20995;
AL;270260;FEIRA GRANDE;1108;1934;57;1934;1945;24934;7.8;99;22192;
PE;260170;BELO JARDIM;1108;8249;13;8249;4753;66945;7.1;174;76930;
BA;291840;JUAZEIRO;1109;13356;8;13356;13317;198761;6.7;100;219544;
BA;290960;CRISÓPOLIS;1109;1912;58;1912;1279;19087;6.7;149;21219;
RS;430010;AGUDO;111;1105;10;631;1105;12559;8.8;57;16344;
MG;314770;PASSA TEMPO;111;1138;10;1138;706;8824;8;161;8031;
RS;430900;GIRUÁ;111;1521;7;1521;1480;16820;8.8;103;15729;
SP;355570;UNIÃO PAULISTA;111;178;62;178;172;2004;8.6;103;1886;
MG;316730;SILVEIRÂNIA;111;329;34;329;211;2636;8;156;2267;
SP;353570;PARAÍSO;111;394;28;394;361;4193;8.6;109;6536;
RS;430513;CERRO BRANCO;111;402;28;331;402;4567;8.8;82;4720;
PI;220045;ALVORADA DO GURGUÉIA;111;432;26;432;423;6225;6.8;102;5469;
SP;351860;GUARIBA;111;532;21;532;429;4985;8.6;124;40857;
MT;510370;FELIZ NATAL;111;727;15;516;727;11018;6.6;71;14847;
GO;520400;CABECEIRAS;111;764;15;764;672;9081;7.4;114;8098;
BA;290970;CRISTÓPOLIS;111;931;12;688;931;13892;6.7;74;13981;
MG;316900;TOCANTINS;1110;1583;70;1583;1289;16115;8;123;16769;
PE;260310;CACHOEIRINHA;1110;2404;46;2404;1489;20972;7.1;161;20618;
RS;430930;GUAÍBA;1112;4604;24;4604;3189;43691;7.3;144;98331;
MA;210340;COELHO NETO;1115;4202;27;4202;2360;42918;5.5;178;49804;
MA;210060;AMARANTE DO MARANHÃO;1118;1930;58;1930;2121;38568;5.5;91;42017;
RN;240670;LAJES;112;1070;10;1070;867;9848;8.8;123;11410;
RN;240270;CERRO CORÁ;112;1121;10;1121;979;11124;8.8;115;11182;
BA;290260;BAIXA GRANDE;112;1152;10;1152;1046;15605;6.7;110;20431;
RO;110009;ESPIGÃO D'OESTE;112;1717;7;1717;1487;28052;5.3;115;33009;
BA;290590;CAMPO ALEGRE DE LOURDES;112;1945;6;1311;1945;29025;6.7;67;28839;
SE;280440;NEÓPOLIS;112;2027;6;2027;1151;16924;6.8;176;18688;
GO;521200;JAUPACI;112;324;35;324;259;3500;7.4;125;2843;
MT;510724;SANTA CARMEM;112;383;29;383;408;6186;6.6;94;4600;
MS;500730;RIO NEGRO;112;388;29;388;432;5534;7.8;90;4758;
MG;311670;COIMBRA;112;605;19;605;667;8332;8;91;7631;
AL;270135;CAMPESTRE;112;737;15;737;537;6890;7.8;137;6972;
SP;351460;DUMONT;112;751;15;751;508;5905;8.6;148;10174;
BA;293310;VÁRZEA DO POÇO;112;781;14;781;542;8083;6.7;144;9247;
BA;290130;ANDARAÍ;112;945;12;945;888;13261;6.7;106;13122;
PE;260750;ITAÍBA;1121;2171;52;2171;1867;26295;7.1;116;26268;
CE;231030;PARAMBU;1122;3104;36;3104;2860;33647;8.5;109;31391;
CE;230130;ARARIPE;1124;2645;42;2645;2034;23934;8.5;130;21707;
MG;315490;RIO CASCA;1125;2186;51;2186;1120;13995;8;195;13384;
PR;412720;TERRA BOA;1126;1794;63;1794;1600;20775;7.7;112;17304;
RS;430820;FLORES DA CUNHA;1126;2512;45;1897;2512;28545;8.8;76;31352;
SP;350920;CAJAMAR;1126;6592;17;6592;4273;59350;7.2;154;79034;
SP;353950;PITANGUEIRAS;1127;3607;31;3607;2775;32262;8.6;130;40430;
PR;412570;SÃO MIGUEL DO IGUAÇU;1128;2420;47;2420;2439;31671;7.7;99;27696;
SC;420257;BOM JESUS DO OESTE;113;185;61;185;161;2335;6.9;115;2136;
GO;521540;OURO VERDE DE GOIÁS;113;347;33;347;358;4836;7.4;97;3679;
SC;420985;LINDÓIA DO SUL;113;355;32;264;355;5142;6.9;74;4530;
GO;521030;ISRAELÂNDIA;113;401;28;401;242;3275;7.4;166;2772;
PI;220920;SANTA FILOMENA;113;452;25;308;452;6642;6.8;68;6256;
RN;240840;OLHO-D'ÁGUA DO BORGES;113;485;23;485;431;4893;8.8;113;4231;
BA;291090;FIRMINO ALVES;113;550;21;550;422;6299;6.7;130;5641;
MG;316830;TAQUARAÇU DE MINAS;113;610;19;610;300;3795;7.9;203;4120;
