Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
"Indicador: Proporção de gestantes com pelo menos 6 (seis) consultas pré-natal realizadas, sendo a 1ª (primeira) até a 12ª (décima segunda) semana de gestação"
Dados Preliminares:
Considerado apenas equipes (eSF e eAP) homologadas
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q3 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
PR;412310;SANTA AMÉLIA;1;10;10;10;7;2788;8;143;3208;
PR;412020;PORTO RICO;1;10;10;2;10;3148;8;20;2554;
MG;313850;LIBERDADE;1;10;10;5;10;5143;10;50;4994;
SP;353970;PLATINA;1;10;10;6;10;3845;9;60;3606;
MG;316265;SÃO JOÃO DO PACUÍ;1;11;9;11;9;4020;10;122;4476;
SP;353205;MOTUCA;1;11;9;5;11;4805;11;45;4831;
SP;355640;VARGEM GRANDE DO SUL;1;118;1;31;118;37507;137;26;43368;
SP;354690;SANTA LÚCIA;1;12;8;10;12;4050;26;83;8889;
MG;311810;CONGONHAS DO NORTE;1;12;8;12;8;4807;8;150;5047;
MG;311890;CORDISBURGO;1;12;8;8;12;7052;15;67;8903;
MG;311220;CAPELA NOVA;1;13;8;10;13;5099;12;77;4616;
GO;520993;INACIOLÂNDIA;1;13;8;10;13;5540;15;77;6275;
RS;431575;RIOZINHO;1;13;8;13;13;4583;13;100;4698;
PA;150690;SANTARÉM NOVO;1;13;8;8;13;4338;20;62;6796;
PI;221062;SEBASTIÃO BARROS;1;13;8;9;13;4347;10;69;3434;
MG;312705;FRONTEIRA DOS VALES;1;14;7;14;13;4503;13;108;4542;
MG;312210;DIVINO DAS LARANJEIRAS;1;14;7;6;14;4531;15;43;4969;
ES;320180;DIVINO DE SÃO LOURENÇO;1;15;7;11;15;5000;13;73;4236;
MG;313695;JUVENÍLIA;1;16;6;10;16;5586;16;63;5706;
MG;316150;SÃO GERALDO;1;16;6;12;16;9677;21;75;12751;
MG;317115;VERMELHO NOVO;1;16;6;16;10;5638;9;160;4852;
RN;241160;SÃO BENTO DO NORTE;1;18;6;18;10;2734;10;180;2687;
SP;354650;SANTA ERNESTINA;1;18;6;6;18;6522;15;33;5577;
SC;420075;ALTO BELA VISTA;1;2;50;2;1;2044;1;200;1915;
MG;313280;ITAMBÉ DO MATO DENTRO;1;2;50;2;2;2539;2;100;2032;
MG;315190;POCRANE;1;20;5;16;20;9324;18;80;8288;
SP;351400;DOBRADA;1;20;5;3;20;8075;22;15;9088;
MG;316890;TIROS;1;22;5;10;22;7376;19;45;6369;
SP;352660;LAVRINHAS;1;24;4;12;24;7107;25;50;7361;
TO;170307;BARRA DO OURO;1;26;4;26;25;5179;23;104;4673;
SP;350670;BOA ESPERANÇA DO SUL;1;28;4;18;28;9564;45;64;15111;
RJ;330513;SÃO JOSÉ DE UBÁ;1;29;3;12;29;7756;27;41;7240;
RS;431531;QUATRO IRMÃOS;1;3;33;2;3;1833;3;67;1860;
MT;510670;PONTE BRANCA;1;3;33;2;3;2158;2;67;1525;
RS;430225;BOA VISTA DO SUL;1;3;33;2;3;2940;3;67;2773;
RS;430066;ANDRÉ DA ROCHA;1;3;33;3;1;1466;1;300;1351;
RS;430583;COQUEIRO BAIXO;1;3;33;3;1;1636;1;300;1490;
RS;430485;CARLOS GOMES;1;3;33;3;1;1727;1;300;1327;
PR;411260;JARDIM OLINDA;1;3;33;3;2;1572;2;150;1309;
SP;355520;TURIÚBA;1;3;33;3;2;2175;2;150;2024;
SP;351580;FLORA RICA;1;3;33;3;3;1872;2;100;1397;
RS;430055;ALTO ALEGRE;1;3;33;3;3;1995;2;100;1590;
PR;410340;CAFEARA;1;3;33;3;3;3413;3;100;2973;
RJ;330015;APERIBÉ;1;31;3;25;31;11314;33;81;12036;
SP;350990;CANANÉIA;1;32;3;13;32;8492;47;41;12542;
RS;431810;SÃO FRANCISCO DE ASSIS;1;34;3;25;34;14810;41;74;18081;
MG;315415;REDUTO;1;35;3;24;35;8464;30;69;7247;
AM;130180;IPIXUNA;1;36;3;36;30;8700;108;120;31172;
RS;431300;NOVA BRÉSCIA;1;4;25;1;4;3613;4;25;3345;
MG;314750;PASSABÉM;1;4;25;3;4;1915;3;75;1619;
MG;310140;ALBERTINA;1;4;25;3;4;3348;4;75;3015;
RS;431127;LAGOA DOS TRÊS CANTOS;1;4;25;4;1;2152;1;400;1604;
SP;351590;FLOREAL;1;4;25;4;2;3053;2;200;2884;
RS;431333;NOVA RAMADA;1;4;25;4;4;2572;3;100;2195;
MG;311070;CAMBUQUIRA;1;41;2;13;41;12864;41;32;12810;
SC;420475;CUNHATAÍ;1;5;20;1;5;2283;4;20;1972;
RS;431478;PONTE PRETA;1;5;20;2;5;2024;4;40;1501;
MG;311590;CHÁCARA;1;5;20;3;5;2626;6;60;3216;
MG;312470;ESTRELA DO INDAIÁ;1;5;20;3;5;3039;6;60;3483;
MG;311310;CARANAÍBA;1;5;20;3;5;3397;5;60;3150;
RS;430786;FAGUNDES VARELA;1;5;20;4;5;3197;4;80;2750;
RS;431335;NOVA ROMA DO SUL;1;5;20;4;5;4801;4;80;3743;
RS;431075;IVORÁ;1;5;20;5;1;2450;1;500;1854;
GO;520020;ÁGUA LIMPA;1;5;20;5;3;2280;2;167;1809;
RS;431507;PORTO VERA CRUZ;1;5;20;5;4;1839;3;125;1258;
SP;351492;ELISIÁRIO;1;5;20;5;5;3673;5;100;3742;
RJ;330120;CARMO;1;54;2;26;54;18570;56;48;19161;
PR;411995;PONTAL DO PARANÁ;1;54;2;37;54;15267;100;69;28529;
RS;432370;VISTA GAÚCHA;1;6;17;2;6;3086;6;33;2858;
MG;311380;CARMÉSIA;1;6;17;5;6;2398;7;83;2660;
MG;314580;ONÇA DE PITANGUI;1;6;17;5;6;3335;6;83;3155;
RS;430543;CHUÍ;1;6;17;5;6;3401;12;83;6832;
MG;317110;VERÍSSIMO;1;6;17;6;2;3330;3;300;4090;
RS;430511;CENTENÁRIO;1;6;17;6;5;3125;5;120;2865;
MG;310070;ÁGUA COMPRIDA;1;6;17;6;7;2735;5;86;1986;
RS;430063;AMARAL FERRADOR;1;6;17;6;7;4636;11;86;7136;
MG;315520;RIO ESPERA;1;6;17;6;7;6273;6;86;5332;
RJ;330210;ITAOCARA;1;60;2;33;60;17322;81;55;23211;
SP;353430;ORLÂNDIA;1;64;2;19;64;21249;134;30;44682;
PI;220960;SÃO FÉLIX DO PIAUÍ;1;7;14;2;7;3269;6;29;2923;
MG;314550;OLÍMPIO NORONHA;1;7;14;3;7;3117;6;43;2829;
RS;431643;SALDANHA MARINHO;1;7;14;4;7;2955;6;57;2596;
RS;431520;PUTINGA;1;7;14;7;5;4017;5;140;3861;
MG;313490;JACUTINGA;1;72;1;40;72;22466;85;56;26538;
RS;430783;EUGÊNIO DE CASTRO;1;8;13;3;8;2945;6;38;2310;
SP;354040;POPULINA;1;8;13;3;8;4361;8;38;4136;
RS;432252;VALE VERDE;1;8;13;4;8;3785;7;50;3531;
GO;520650;CROMÍNIA;1;8;13;4;8;4527;6;50;3458;
MG;310680;BIAS FORTES;1;8;13;8;5;3270;5;160;3282;
SP;354230;REDENÇÃO DA SERRA;1;8;13;8;7;2483;11;114;3827;
RS;432147;TIRADENTES DO SUL;1;8;13;8;8;5332;8;100;5532;
MG;316090;SÃO BRÁS DO SUAÇUÍ;1;8;13;8;9;4926;7;89;3770;
PR;411940;PIRAÍ DO SUL;1;86;1;6;86;23747;93;7;25779;
AM;130115;CAREIRO DA VÁRZEA;1;9;11;9;3;1506;57;300;31459;
RS;431843;SÃO JOÃO DO POLÊSINE;1;9;11;9;8;3199;6;113;2535;
MS;500310;CORGUINHO;1;9;11;9;8;4541;11;113;6158;
RN;240840;OLHO-D'ÁGUA DO BORGES;10;10;100;10;2;4893;2;500;4231;
SC;420535;FLOR DO SERTÃO;10;10;100;10;5;1993;4;200;1575;
PI;221170;WALL FERRAZ;10;10;100;10;5;4374;5;200;4479;
PR;410270;BARRA DO JACARÉ;10;10;100;10;7;3090;6;143;2781;
RJ;330480;SÃO FIDÉLIS;10;101;10;57;101;36719;107;56;38749;
PB;251570;SERRA GRANDE;10;11;91;11;12;3616;10;92;2921;
SP;353960;PLANALTO;10;11;91;11;13;5278;13;85;5370;
RS;431346;NOVO XINGU;10;11;91;11;2;1925;2;550;1705;
PI;221037;SÃO LUIS DO PIAUÍ;10;11;91;11;2;2586;2;550;2648;
SP;354925;SÃO JOÃO DE IRACEMA;10;11;91;11;5;2445;4;220;1942;
AL;270700;PINDOBA;10;11;91;11;6;2739;6;183;2903;
MG;314950;PEQUERI;10;11;91;11;7;4161;6;157;3340;
PI;220117;BARRA D'ALCÂNTARA;10;11;91;11;8;4616;7;138;3953;
RS;430807;FAZENDA VILANOVA;10;12;83;10;12;5199;11;83;4680;
TO;171500;NOVA ROSALÂNDIA;10;12;83;12;11;4041;12;109;4348;
RS;430540;CHIAPETTA;10;12;83;12;13;4442;11;92;3684;
SP;352560;JOÃO RAMALHO;10;12;83;12;13;5019;12;92;4577;
PI;220198;BREJO DO PIAUÍ;10;12;83;12;14;4582;12;86;3824;
PR;411065;IRACEMA DO OESTE;10;12;83;12;4;2848;3;300;2216;
MT;510810;TESOURO;10;12;83;12;4;3027;5;300;3761;
SC;421560;SANTA ROSA DE LIMA;10;12;83;12;5;2453;4;240;2151;
SC;420253;BOM JESUS;10;12;83;12;7;3224;7;171;3104;
PR;411660;NOVA AMÉRICA DA COLINA;10;12;83;12;7;4064;6;171;3424;
MG;314490;NOVA MÓDICA;10;12;83;12;7;4335;6;171;3548;
PR;412015;PORTO BARREIRO;10;12;83;12;9;3458;8;133;3133;
SP;352070;INDIAPORÃ;10;13;77;13;10;4701;8;130;3876;
SC;421140;NOVA ERECHIM;10;13;77;13;13;5666;12;100;5163;
PI;220527;JATOBÁ DO PIAUÍ;10;13;77;13;14;5897;12;93;4885;
SP;350200;ANALÂNDIA;10;13;77;13;4;2576;8;325;5115;
RS;430515;CERRO GRANDE;10;13;77;13;7;2750;6;186;2281;
SE;280500;PEDRA MOLE;10;13;77;13;7;3424;7;186;3309;
PI;220935;SANTANA DO PIAUÍ;10;13;77;13;7;4579;7;186;4650;
MG;312695;FREI LAGONEGRO;10;13;77;13;9;4008;8;144;3496;
MG;316980;TURVOLÂNDIA;10;13;77;13;9;6025;8;144;5099;
MG;314960;PEQUI;10;14;71;14;10;4519;10;140;4457;
MG;310040;ACAIACA;10;14;71;14;11;4567;10;127;3995;
SC;421915;VARGEM;10;14;71;14;12;3978;7;117;2387;
TO;170555;COMBINADO;10;14;71;14;13;5326;12;108;4870;
MG;315810;SANTA MARIA DO SALTO;10;14;71;14;14;5259;14;100;5203;
SC;420660;GUARUJÁ DO SUL;10;14;71;14;14;5525;13;100;5196;
SP;353090;MOMBUCA;10;14;71;14;16;4559;12;88;3523;
SC;420680;IBICARÉ;10;14;71;14;4;4071;3;350;3154;
MG;315000;PESCADOR;10;14;71;14;6;4316;6;233;4261;
SC;420243;BOCAINA DO SUL;10;14;71;14;9;3763;8;156;3501;
MG;314437;NATALÂNDIA;10;14;71;14;9;4325;7;156;3306;
SP;351340;CRUZEIRO;10;143;7;52;143;45044;264;36;82895;
PR;411040;INDIANÓPOLIS;10;15;67;12;15;5541;12;80;4472;
SC;421240;PEDRAS GRANDES;10;15;67;15;10;4352;9;150;3931;
PB;251440;SÃO JOSÉ DE ESPINHARAS;10;15;67;15;12;4804;12;125;4631;
SC;421810;TIMBÉ DO SUL;10;15;67;15;12;5441;12;125;5338;
RS;431303;NOVA ESPERANÇA DO SUL;10;15;67;15;12;5815;11;125;5465;
MG;310010;ABADIA DOS DOURADOS;10;15;67;15;16;6878;16;94;7022;
MG;311040;CAMACHO;10;15;67;15;3;3552;2;500;2839;
RS;432055;SERTÃO SANTANA;10;16;63;16;12;5888;13;133;6586;
BA;290010;ABAÍRA;10;16;63;16;12;8486;12;133;8681;
PR;411310;KALORÉ;10;16;63;16;16;5234;12;100;3996;
RS;432085;TABAÍ;10;16;63;16;17;5377;15;94;4816;
MG;313430;ITUMIRIM;10;16;63;16;17;7090;14;94;5978;
SC;421205;PALMEIRA;10;16;63;16;5;3114;4;320;2673;
PR;411340;LEÓPOLIS;10;16;63;16;6;4637;5;267;3896;
GO;521810;PORTELÂNDIA;10;16;63;16;9;4092;9;178;4032;
MS;500627;PARAÍSO DAS ÁGUAS;10;16;63;16;9;4290;12;178;5751;
SC;421875;TUNÁPOLIS;10;17;59;10;17;5479;14;59;4507;
TO;170320;BERNARDO SAYÃO;10;17;59;11;17;5071;15;65;4439;
MG;312733;GAMELEIRAS;10;17;59;11;17;5638;15;65;5084;
SP;350080;ALFREDO MARCONDES;10;17;59;11;17;5921;12;65;4201;
PR;410655;CORUMBATAÍ DO SUL;10;17;59;13;17;4781;11;76;3038;
MG;311190;CANA VERDE;10;17;59;13;17;6295;15;76;5585;
RS;430755;ESTAÇÃO;10;17;59;13;17;6548;15;76;5924;
SP;354090;PRADÓPOLIS;10;17;59;13;17;6674;58;76;22239;
SP;350370;ARIRANHA;10;17;59;14;17;8201;20;82;9851;
SP;352120;IPORANGA;10;17;59;17;11;4318;11;155;4180;
SC;421710;SÃO MARTINHO;10;17;59;17;12;4175;9;142;3162;
SP;350055;ÁGUAS DE SANTA BÁRBARA;10;17;59;17;16;6292;16;106;6142;
RS;432067;SINIMBU;10;17;59;17;16;8785;18;106;10152;
AL;270900;TANQUE D'ARCA;10;17;59;17;18;6876;16;94;6115;
RS;430170;BARÃO DE COTEGIPE;10;17;59;17;19;7773;16;89;6616;
MG;314880;PEDRA DO ANTA;10;17;59;17;8;4057;6;213;2960;
RS;430570;CONDOR;10;18;56;13;18;8328;15;72;6766;
SP;351920;IACRI;10;18;56;14;18;7187;16;78;6269;
MG;310750;BOM JARDIM DE MINAS;10;18;56;15;18;7521;15;83;6444;
PR;410753;ENTRE RIOS DO OESTE;10;18;56;18;14;5351;12;129;4651;
RS;432185;TRÊS PALMEIRAS;10;18;56;18;16;5126;13;113;4232;
CE;230427;ERERÊ;10;18;56;18;3;6221;4;600;7254;
MT;510523;LAMBARI D'OESTE;10;19;53;16;19;5422;22;84;6246;
MG;315070;PIRAJUBA;10;19;53;19;18;6513;18;106;6491;
BA;291855;JUSSARI;10;19;53;19;19;5527;20;100;5706;
MG;316880;TIRADENTES;10;19;53;19;19;8277;19;100;8160;
MG;311535;CATAS ALTAS;10;20;50;16;20;6336;17;80;5465;
SP;353400;ONDA VERDE;10;20;50;16;20;6460;14;80;4462;
PR;410275;BELA VISTA DA CAROBA;10;20;50;20;8;3828;7;250;3404;
PR;412125;RAMILÂNDIA;10;21;48;14;21;5295;18;67;4500;
SP;353420;ORINDIÚVA;10;21;48;14;21;8012;19;67;7318;
PI;220600;MARCOS PARENTE;10;21;48;16;21;5318;18;76;4546;
PI;220400;FRANCINÓPOLIS;10;21;48;21;15;5202;15;140;5345;
RS;431053;ITAARA;10;21;48;21;15;6861;12;140;5573;
TO;170390;CASEARA;10;21;48;21;18;5281;19;117;5514;
ES;320200;DORES DO RIO PRETO;10;21;48;21;21;7739;18;100;6793;
MG;312860;GUARDA-MOR;10;21;48;21;24;7865;20;88;6558;
RN;240680;LAJES PINTADAS;10;22;45;17;22;5183;20;77;4768;
SP;351925;IARAS;10;22;45;22;10;5565;17;220;9786;
MA;211195;SUCUPIRA DO RIACHÃO;10;22;45;22;12;5528;12;183;5692;
RN;240933;SANTA MARIA;10;22;45;22;14;5295;15;157;5689;
RS;432253;VALE DO SOL;10;22;45;22;17;10592;19;129;11873;
MG;316257;SÃO JOÃO DO MANTENINHA;10;22;45;22;23;6439;21;96;5975;
MG;312100;DATAS;10;23;43;17;23;6447;19;74;5431;
GO;521440;NAZÁRIO;10;23;43;19;23;9534;23;83;9375;
SP;352110;IPEÚNA;10;24;42;18;24;7382;25;75;7824;
SP;351980;ICÉM;10;24;42;19;24;9039;22;79;8363;
SP;351480;ELDORADO;10;25;40;17;25;7858;50;68;15592;
MG;316920;TOMBOS;10;25;40;19;25;9656;20;76;7683;
RS;431770;SANTO ANTÔNIO DAS MISSÕES;10;26;38;14;26;10213;25;54;9930;
SP;351070;CARDOSO;10;26;38;17;26;12036;27;65;12371;
MG;313150;IPUIÚNA;10;26;38;17;26;9762;27;65;10156;
RN;241310;SENADOR ELÓI DE SOUZA;10;26;38;26;21;6258;21;124;6167;
PB;251040;OLHO D'ÁGUA;10;28;36;17;28;6786;26;61;6399;
RS;431365;PALMARES DO SUL;10;28;36;19;28;8511;37;68;11342;
MG;315420;RESENDE COSTA;10;28;36;28;30;11893;29;93;11578;
RS;430500;CATUÍPE;10;29;34;14;29;9773;26;48;8631;
SP;351210;COLÔMBIA;10;29;34;17;29;7854;23;59;6223;
BA;291670;ITAQUARA;10;29;34;29;18;7148;21;161;8375;
MG;317075;VARJÃO DE MINAS;10;29;34;29;26;8299;23;112;7235;
MG;311790;CONGONHAL;10;30;33;23;30;12649;29;77;12209;
RN;240750;MAXARANGUAPE;10;33;30;33;33;10700;39;100;12714;
MG;310970;CACHOEIRA DE MINAS;10;35;29;13;35;12808;32;37;11609;
SE;280070;BREJO GRANDE;10;35;29;35;34;8198;35;103;8396;
SE;280530;PIRAMBU;10;36;28;18;36;9050;38;50;9436;
PE;260392;CARNAUBEIRA DA PENHA;10;37;27;29;37;6417;76;78;13117;
RJ;330180;ENGENHEIRO PAULO DE FRONTIN;10;39;26;24;39;14802;37;62;14138;
MA;210197;BOA VISTA DO GURUPI;10;39;26;30;39;8105;41;77;8494;
MG;310780;BOM JESUS DO GALHO;10;39;26;31;39;14113;41;79;14792;
SP;352290;ITAPUÍ;10;40;25;40;40;14307;40;100;14297;
MA;210430;GODOFREDO VIANA;10;49;20;49;36;10226;43;136;12104;
PB;250140;BAÍA DA TRAIÇÃO;10;54;19;28;54;10271;48;52;9197;
PA;150580;PORTEL;10;65;15;65;49;6798;460;133;63831;
PE;260760;ILHA DE ITAMARACÁ;10;65;15;65;70;20616;92;93;27076;
SP;352000;IGARAÇU DO TIETÊ;10;66;15;13;66;19671;83;20;24821;
RJ;330560;SILVA JARDIM;10;66;15;51;66;21232;68;77;21775;
RR;140017;CANTÁ;10;86;12;86;81;15709;99;106;19257;
MG;313770;LAJINHA;10;90;11;61;90;20838;86;68;19914;
CE;230890;MORRINHOS;100;109;92;109;93;21858;97;117;22830;
SP;353550;PARAGUAÇU PAULISTA;100;119;84;119;111;38890;132;107;46180;
SC;420550;FRAIBURGO;100;144;69;144;160;38091;154;90;36723;
MG;313250;ITAMARANDIBA;100;146;68;146;137;35655;135;107;35130;
BA;292510;POÇÕES;100;156;64;156;176;49960;165;89;46885;
PA;150405;MÃE DO RIO;100;162;62;162;182;32522;170;89;30389;
MA;210210;BREJO;100;163;61;163;142;35021;150;115;36900;
BA;292880;SANTO ESTÊVÃO;100;171;58;171;144;40359;192;119;53666;
PE;260070;ALIANÇA;101;137;74;137;160;40420;152;86;38408;
BA;291810;JEREMOABO;101;152;66;152;126;36118;143;121;40832;
PE;260260;BREJO DA MADRE DE DEUS;101;184;55;184;190;44215;222;97;51696;
MA;210060;AMARANTE DO MARANHÃO;101;236;43;179;236;38568;257;76;42017;
SP;354870;SÃO BERNARDO DO CAMPO;1017;2489;41;1679;2489;691566;3059;67;849874;
PR;411330;LARANJEIRAS DO SUL;102;145;70;145;156;37059;135;93;32167;
PA;150619;RURÓPOLIS;102;162;63;162;50;22454;116;324;52473;
PE;261540;TORITAMA;102;228;45;228;131;34199;180;174;47088;
BA;290270;BARRA;102;279;37;279;231;42814;293;121;54225;
MT;510180;BARRA DO GARÇAS;102;344;30;200;344;62212;341;58;61702;
CE;230230;BELA CRUZ;103;121;85;121;102;31681;106;119;32851;
