Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
"Indicador: Proporção de pessoas com hipertensão, com consulta e pressão arterial aferida no semestre"
Dados Preliminares:
Considerado apenas (eSF e eAP) válidas para o componente de desempenho
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q3 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
MG;314260;MONSENHOR PAULO;1798;2925;61;2925;2514;9076;27.7;116;8764;
BA;290270;BARRA;1799;10789;17;7679;10789;42814;25.2;71;54225;
PI;220740;PALMEIRA DO PIAUÍ;179;1347;13;1347;1136;4815;23.6;119;5029;
ES;320030;ALFREDO CHAVES;1797;5021;36;5021;4014;15742;25.5;125;14670;
SC;420650;GUARAMIRIM;1799;6307;29;5013;6307;26724;23.6;79;46757;
PE;260100;ANGELIM;1800;3485;52;3485;2651;11329;23.4;131;11301;
RS;430270;BUTIÁ;1802;4981;36;4981;4858;18263;26.6;103;20963;
TO;170070;ALVORADA;1806;2527;71;2527;2489;11064;22.5;102;8381;
PI;221040;SÃO MIGUEL DO TAPUIO;1799;5646;32;5646;4699;19910;23.6;120;17617;
MS;500470;IVINHEMA;1799;6688;27;6688;7326;29904;24.5;91;23277;
SP;351310;CRAVINHOS;180;4091;4;2903;4091;16903;24.2;71;35858;
PR;412100;QUERÊNCIA DO NORTE;1800;3625;50;3625;2590;11309;22.9;140;12257;
PI;220520;JAICÓS;1800;4864;37;4864;4263;18065;23.6;114;19233;
PR;412630;SENGÉS;1802;3967;45;3114;3967;17321;22.9;78;19441;
RS;430235;BOM PRINCÍPIO;1808;3925;46;3105;3925;14757;26.6;79;14446;
BA;293240;UIBAÍ;1809;3906;46;3906;3782;15009;25.2;103;13894;
PR;412033;PRADO FERREIRA;181;1092;17;1092;1065;4651;22.9;103;3806;
MG;313890;MACHACALIS;181;2127;9;2127;1856;6702;27.7;115;7112;
TO;172090;TAGUATINGA;1811;3434;53;3434;3306;14694;22.5;104;16966;
RJ;330410;PORCIÚNCULA;1811;5712;32;5712;5437;19348;28.1;105;19068;
SC;421170;ORLEANS;1813;5191;35;5191;5954;25229;23.6;87;23161;
BA;290520;CAETITÉ;1814;6474;28;6474;6168;24478;25.2;105;51184;
MG;315120;PIRAPORA;1815;14174;13;10647;14174;51168;27.7;75;56845;
SC;420960;LAURO MULLER;1817;4211;43;4211;3943;16707;23.6;107;15380;
PB;251274;RIACHÃO;181;1139;16;1139;865;3447;25.1;132;3650;
GO;520145;APARECIDA DO RIO DOCE;181;680;27;680;786;3358;23.4;87;2474;
PB;250527;CURRAL DE CIMA;182;1656;11;1656;1608;6407;25.1;103;5209;
MG;316560;SENADOR CORTES;182;512;36;512;597;2154;27.7;86;2001;
RS;431936;SÃO PEDRO DAS MISSÕES;182;782;23;782;601;2259;26.6;130;2025;
MA;210400;ESPERANTINÓPOLIS;1825;5040;36;5040;3557;18429;19.3;142;16971;
PR;412550;SÃO JOSÉ DOS PINHAIS;18265;49389;37;40646;49389;226557;21.8;82;334620;
MA;210530;IMPERATRIZ;18288;47280;39;38518;47280;244976;19.3;81;259980;
MG;312470;ESTRELA DO INDAIÁ;183;1053;17;1053;842;3039;27.7;125;3483;
MA;210409;FORMOSA DA SERRA NEGRA;1822;3317;55;3317;3181;16482;19.3;104;19425;
CE;230720;JATI;1828;2854;64;2854;1772;8317;21.3;161;8150;
MS;500755;SANTA RITA DO PARDO;183;1556;12;1556;1690;6896;24.5;92;7948;
TO;170625;CRIXÁS DO TOCANTINS;183;466;39;466;475;2110;22.5;98;1749;
PR;411065;IRACEMA DO OESTE;183;727;25;727;652;2848;22.9;112;2216;
ES;320115;BREJETUBA;1830;3160;58;3160;3529;13839;25.5;90;12450;
SP;353860;PIRACAIA;1831;4457;41;2811;4457;18417;24.2;63;27617;
MG;316970;TURMALINA;1830;5254;35;5254;5823;21023;27.7;90;20280;
BA;292650;RIBEIRA DO AMPARO;1831;3227;57;3227;3732;14811;25.2;86;14631;
MG;315600;RIO VERMELHO;1831;3837;48;3837;3632;13112;27.7;106;12635;
PR;412740;TERRA ROXA;1831;4137;44;4137;4203;18354;22.9;98;17562;
BA;293015;SERRA DO RAMALHO;1831;6837;27;6837;8084;32078;25.2;85;31362;
AL;270160;CANAPI;1833;4106;45;4106;3822;15992;23.9;107;17715;
CE;230330;CARIÚS;1835;4454;41;4454;3905;18332;21.3;114;18700;
PR;410250;BARBOSA FERRAZ;1837;2857;64;2857;2713;11845;22.9;105;11287;
BA;291240;IBIPEBA;1837;4161;44;4161;4330;17181;25.2;96;18421;
SE;280060;BARRA DOS COQUEIROS;1838;5171;36;5171;5859;25699;22.8;88;31439;
SP;355040;SÃO PEDRO;1839;7520;24;5452;7520;31075;24.2;73;36298;
ES;320420;PIÚMA;1833;4390;42;4390;5159;20231;25.5;85;22388;
BA;291465;ITABELA;1834;8320;22;8320;7613;30210;25.2;109;30901;
MG;312020;CRISTAIS;1837;3714;49;3714;3641;13144;27.7;102;13060;
PB;250485;COXIXOLA;184;482;38;482;547;2179;25.1;88;1948;
AP;160055;PRACUÚBA;184;795;23;597;795;4367;18.2;75;5370;
SP;355520;TURIÚBA;184;872;21;872;526;2175;24.2;166;2024;
BA;290265;BANZAÊ;1842;3101;59;3101;3418;13563;25.2;91;13251;
MA;210005;AÇAILÂNDIA;1845;17800;10;13092;17800;92226;19.3;74;113783;
PE;260780;ITAQUITINGA;1845;5207;35;5207;3821;16329;23.4;136;17056;
MT;510040;ALTO GARÇAS;1847;3469;53;3469;2947;13642;21.6;118;12323;
RS;431130;LAGOA VERMELHA;1847;4549;41;4549;5203;19559;26.6;87;27751;
SP;352044;ILHA SOLTEIRA;1840;7748;24;7748;7932;32778;24.2;98;26886;
RS;432145;TEUTÔNIA;1842;6300;29;6300;6899;25935;26.6;91;34275;
AL;270330;INHAPI;1846;4135;45;4135;4229;17696;23.9;98;18398;
BA;290485;CABACEIRAS DO PARAGUAÇU;1848;3886;48;3886;4588;18205;25.2;85;19010;
MG;314820;PATROCÍNIO DO MURIAÉ;185;1612;11;1612;1620;5849;27.7;100;5744;
RS;430870;GAURAMA;185;1658;11;1311;1658;6233;26.6;79;5447;
CE;230370;CAUCAIA;18532;49430;37;49430;55347;269986;20.5;89;368918;
MG;317000;UBAÍ;1856;3238;57;3238;3023;10914;27.7;107;12661;
PB;250480;COREMAS;1857;4717;39;4717;4297;17121;25.1;110;15438;
MG;311750;CONCEIÇÃO DO MATO DENTRO;1857;6433;29;6433;6987;25223;27.7;92;17438;
SP;354075;POTIM;185;3693;5;2385;3693;15261;24.2;65;25603;
RO;110011;JARU;1855;10741;17;8571;10741;57134;18.8;80;51469;
PE;261240;SANHARÓ;1858;5425;34;5425;4969;21234;23.4;109;27308;
PE;261310;SÃO CAITANO;1858;6715;28;6715;7595;32459;23.4;88;37488;
BA;291350;IGUAÍ;1859;4965;37;4965;4366;17326;25.2;114;27006;
BA;290500;CACULÉ;1859;6509;29;6509;6163;24456;25.2;106;23407;
PI;220460;HUGO NAPOLEÃO;186;1134;16;1134;963;4080;23.6;118;3880;
SP;351519;ESPÍRITO SANTO DO TURVO;186;1239;15;1011;1239;5120;24.2;82;4926;
MT;510350;DIAMANTINO;1858;5647;33;4581;5647;26145;21.6;81;22311;
TO;172120;TOCANTINÓPOLIS;1859;4939;38;4115;4939;21949;22.5;83;22820;
RJ;330330;NITERÓI;1859;55994;3;55994;54272;199531;27.2;103;516981;
RN;240230;CARAÚBAS;1859;5858;32;5858;4807;21952;21.9;122;20588;
RS;430300;CACHOEIRA DO SUL;1860;7291;26;5598;7291;27410;26.6;77;81552;
PE;261480;TACARATU;1862;4553;41;3748;4553;19456;23.4;82;26439;
PB;251150;PILAR;1866;4296;43;4296;3645;14521;25.1;118;12036;
GO;520170;ARAGARÇAS;1866;4848;38;4848;4493;19201;23.4;108;20410;
MS;500230;BRASILÂNDIA;1868;2738;68;2738;3123;12746;24.5;88;11835;
BA;291280;IBIRAPUÃ;1869;2884;65;2884;2605;10338;25.2;111;8740;
SC;421070;MATOS COSTA;187;779;24;779;738;3125;23.6;106;2442;
MG;314000;MARIANA;186;9784;2;9784;10907;39376;27.7;90;61830;
MA;210845;PERITORÓ;1861;3445;54;3445;3540;18341;19.3;97;23530;
MG;314190;MINDURI;187;1417;13;1417;1054;3805;27.7;134;3891;
BA;292560;PRESIDENTE DUTRA;1872;4020;47;4020;3953;15687;25.2;102;15180;
MA;210100;ARARI;1872;6236;30;6236;6317;32729;19.3;99;30014;
BA;291995;MAETINGA;1874;2374;79;2374;2047;8123;25.2;116;2386;
AM;130140;EIRUNEPÉ;1874;3408;55;3408;3852;24075;16;88;36121;
RS;431100;JAGUARÃO;1876;8271;23;8271;6757;25401;26.6;122;26327;
RR;140030;MUCAJAÍ;1877;3311;57;3311;3127;19919;15.7;106;18482;
BA;293020;SENTO SÉ;1879;7720;24;5367;7720;30635;25.2;70;41279;
TO;170980;IPUEIRAS;188;570;33;570;410;1822;22.5;139;2088;
GO;520552;COLINAS DO SUL;187;824;23;824;940;4015;23.4;88;3339;
MG;316710;SERRO;1872;5937;32;5937;5754;20772;27.7;103;20915;
SC;421430;RANCHO QUEIMADO;188;583;32;583;469;2383;19.7;124;2897;
MG;316050;SANTO ANTÔNIO DO RIO ABAIXO;188;633;30;633;595;2147;27.7;106;1756;
RS;430187;BARRA DO QUARAÍ;188;879;21;879;1017;3822;26.6;86;4238;
RS;430780;ESTRELA;1881;6416;29;3801;6416;24119;26.6;59;34669;
RN;240810;NATAL;18827;87818;21;87818;93674;450357;20.8;94;896708;
RS;430160;BAGÉ;1883;20435;9;20435;22418;84277;26.6;91;121518;
MG;314410;MUZAMBINHO;1884;5991;31;5991;6517;23528;27.7;92;20522;
AL;270030;ARAPIRACA;18843;51263;37;42988;51263;214491;23.9;84;234309;
PR;412490;SÃO JOÃO DO CAIUÁ;188;884;21;884;786;3434;22.9;112;5819;
BA;292880;SANTO ESTÊVÃO;1884;9263;20;9263;10170;40359;25.2;91;53666;
PI;221070;SIMÕES;1885;3325;57;3325;3588;15204;23.6;93;14664;
PA;150230;CAPITÃO POÇO;1885;6482;29;6482;7061;46153;15.3;92;54545;
SP;351280;COSMÓPOLIS;1889;10434;18;7825;10434;43116;24.2;75;74662;
CE;230393;CHORÓ;1889;2590;73;2590;2735;12842;21.3;95;13608;
BA;292070;MARAÚ;1889;6317;30;4258;6317;25067;25.2;67;20664;
RS;431920;SÃO NICOLAU;189;1243;15;1243;1401;5266;26.6;89;5153;
AL;270895;SENADOR RUI PALMEIRA;1892;3265;58;3265;3191;13353;23.9;102;13893;
MG;310920;BUENÓPOLIS;1889;2910;65;2910;2701;9752;27.7;108;10342;
PB;251300;SALGADINHO;189;772;24;772;912;3634;25.1;85;3975;
AL;270560;NOVO LINO;1890;3139;60;3139;2421;10128;23.9;130;12837;
SP;352130;IPUÃ;1894;3796;50;3796;4057;16763;24.2;94;16794;
PA;150220;CAPANEMA;1896;9193;21;9193;9963;65116;15.3;92;69828;
CE;230070;ALTO SANTO;1898;3769;50;3769;3265;15328;21.3;115;16077;
RS;432370;VISTA GAÚCHA;19;821;2;529;821;3086;26.6;64;2858;
TO;170360;BRASILÂNDIA DO TOCANTINS;190;471;40;471;502;2230;22.5;94;2221;
RR;140060;SÃO LUIZ;190;992;19;811;992;6319;15.7;82;8232;
SP;352100;IPERÓ;1897;5970;32;5970;5431;22444;24.2;110;38771;
MA;211090;SÃO FRANCISCO DO MARANHÃO;1898;3402;56;3402;2470;12797;19.3;138;12226;
GO;520013;ACREÚNA;1898;4807;39;4807;4820;20597;23.4;100;22710;
MG;313290;ITAMOGI;1899;3436;55;3436;3332;12030;27.7;103;10122;
PR;412175;RESERVA DO IGUAÇU;19;1276;1;1071;1276;5574;22.9;84;8127;
SP;354980;SÃO JOSÉ DO RIO PRETO;19000;80905;23;80905;78304;323570;24.2;103;469173;
SP;353740;PEREIRA BARRETO;1901;6745;28;6745;6345;26220;24.2;106;25685;
BA;293050;SERRINHA;1903;13873;14;11625;13873;55051;25.2;84;81693;
AM;130070;BOCA DO ACRE;1903;3610;53;3610;4226;26413;16;85;34958;
RO;110015;OURO PRETO DO OESTE;1903;7891;24;7891;6977;37114;18.8;113;35445;
RS;430310;CACHOEIRINHA;1906;13261;14;9482;13261;55254;24;72;132144;
PE;261150;QUIPAPÁ;1900;6817;28;6817;4333;18517;23.4;157;26309;
ES;320050;APIACÁ;1901;2881;66;2881;2148;8425;25.5;134;7542;
PE;260950;NAZARÉ DA MATA;1904;9904;19;9904;6583;28132;23.4;150;32673;
TO;171660;PEIXE;1907;2872;66;2872;2281;10136;22.5;126;11996;
SC;421630;SÃO JOÃO BATISTA;1907;6889;28;6889;6889;34972;19.7;100;39719;
PE;260940;MORENO;1909;10640;18;10640;12088;51222;23.6;88;63792;
SC;420090;ANGELINA;191;1785;11;1785;1124;5707;19.7;159;4686;
BA;291340;IGAPORÃ;1912;4569;42;4569;3903;15488;25.2;117;15661;
MG;316120;SÃO FRANCISCO DE PAULA;1913;2885;66;2885;1940;7002;27.7;149;6512;
SC;420710;ILHOTA;1915;4169;46;4169;4639;19658;23.6;90;14531;
SP;355160;SERRA NEGRA;1915;6173;31;6173;5137;21226;24.2;120;29669;
BA;291820;JIQUIRIÇÁ;1916;3808;50;3808;3720;14760;25.2;102;14576;
SC;420195;BALNEÁRIO ARROIO DO SILVA;1918;4766;40;4766;4163;17640;23.6;114;13782;
SP;353284;NOVA CANAÃ PAULISTA;192;761;25;761;595;2460;24.2;128;1824;
AL;270700;PINDOBA;192;849;23;849;655;2739;23.9;130;2903;
SP;355530;TURMALINA;192;862;22;862;529;2184;24.2;163;1667;
GO;522155;TURVELÂNDIA;192;983;20;763;983;4200;23.4;78;5447;
PB;250730;JACARAÚ;1920;5329;36;5329;4376;17435;25.1;122;14467;
RS;430420;CANDELÁRIA;1921;4357;44;4357;4448;16722;26.6;98;31475;
PI;221080;SIMPLÍCIO MENDES;1921;4411;44;4411;3293;13953;23.6;134;12778;
CE;230205;BARROQUINHA;1922;3047;63;3047;3535;16595;21.3;86;15069;
SP;354100;PRAIA GRANDE;19077;76643;25;76643;83998;347100;24.2;91;336454;
MT;510515;JUÍNA;1908;9649;20;7035;9649;44671;21.6;73;41190;
SC;420240;BLUMENAU;19087;92979;21;47988;92979;393979;23.6;52;366418;
BA;290990;CURAÇÁ;1918;8174;23;6258;8174;32435;25.2;77;35065;
MG;315190;POCRANE;192;2399;8;2399;2583;9324;27.7;93;8288;
SC;420519;ERMO;192;730;26;730;661;2799;23.6;110;2059;
PR;411910;PIÊN;1924;3192;60;3192;3463;15123;22.9;92;13015;
BA;292430;PIATÃ;1926;5444;35;5444;4991;19807;25.2;109;16854;
MA;211140;SÃO LUÍS GONZAGA DO MARANHÃO;1927;5241;37;5241;3896;20185;19.3;135;18600;
SP;354800;SANTO ANTÔNIO DE POSSE;1927;5293;36;3698;5293;21872;24.2;70;23742;
MT;510020;ÁGUA BOA;1927;6571;29;4875;6571;30419;21.6;74;26679;
PR;412230;RIO NEGRO;1927;6877;28;5796;6877;30029;22.9;84;34645;
MG;312930;IAPU;1928;3057;63;3057;3236;11682;27.7;94;11085;
BA;292040;MANOEL VITORINO;1928;4645;42;4645;3922;15564;25.2;118;12944;
SP;350940;CAJURU;1928;6178;31;6178;5858;24206;24.2;105;26613;
GO;521140;ITAUÇU;1933;2684;72;2684;2296;9812;23.4;117;8968;
MG;313470;JACINTO;1933;4121;47;4121;3411;12314;27.7;121;12320;
MS;500380;FÁTIMA DO SUL;1933;6681;29;6681;5954;24303;24.5;112;19152;
SE;280400;MARUIM;1922;3773;51;3773;3676;16336;22.5;103;17328;
BA;292540;POTIRAGUÁ;1923;3368;57;3368;2416;9588;25.2;139;6623;
SP;350220;ANGATUBA;1925;4956;39;4956;4668;19290;24.2;106;25724;
PB;250840;LASTRO;193;963;20;795;963;3835;25.1;83;2698;
RN;240260;CEARÁ-MIRIM;1931;13053;15;13053;14218;68031;20.9;92;74268;
MT;510025;ALTA FLORESTA;1934;12264;16;9130;12264;56779;21.6;74;52105;
SP;352042;ILHA COMPRIDA;1934;5714;34;5714;4665;19277;24.2;122;11552;
SP;353520;PALMEIRA D'OESTE;1936;3289;59;3289;2420;9998;24.2;136;9173;
SC;420207;BALNEÁRIO GAIVOTA;1937;4661;42;4661;3834;16245;23.6;122;11537;
BA;291010;DOM BASÍLIO;1938;3730;52;3730;3273;12989;25.2;114;12281;
GO;520650;CROMÍNIA;194;1442;13;1442;1059;4527;23.4;136;3458;
SP;354930;SÃO JOÃO DO PAU D'ALHO;194;886;22;886;638;2636;24.2;139;2095;
MA;211223;TRIZIDELA DO VALE;1935;5367;36;5367;4259;22068;19.3;126;22223;
RO;110175;VALE DO ANARI;194;1175;17;1175;1293;6876;18.8;91;11545;
MA;210080;ANAPURUS;1941;3677;53;3677;3143;16285;19.3;117;16054;
PR;411780;PALMITAL;1941;3695;53;3695;3391;14808;22.9;109;12755;
PR;410640;CORNÉLIO PROCÓPIO;1942;6582;30;6582;6298;27502;22.9;105;47840;
PR;411480;MARIALVA;1944;10528;18;10528;9817;42870;22.9;107;36103;
BA;292460;PINDOBAÇU;1944;4703;41;4703;4937;19591;25.2;95;20048;
PB;250040;ALAGOA NOVA;1945;5807;33;5807;5511;21956;25.1;105;20992;
MG;311410;CARMO DE MINAS;1946;4001;49;4001;3907;14104;27.7;102;15031;
MG;312760;GOUVEIA;1947;3816;51;3816;3628;13099;27.7;105;11811;
MG;310690;BICAS;1948;4623;42;4623;4210;15198;27.7;110;14612;
GO;520810;FORMOSO;195;1074;18;1074;1092;4668;23.4;98;4098;
SC;421605;SÃO CRISTOVÃO DO SUL;195;1096;18;1096;1212;5137;23.6;90;5646;
PI;220380;FLORES DO PIAUÍ;195;1116;17;1116;1102;4671;23.6;101;4461;
ES;320035;ALTO RIO NOVO;195;1674;12;1372;1674;6563;25.5;82;7911;
MG;315260;POUSO ALTO;195;1788;11;1788;2043;7374;27.7;88;5862;
PR;410550;CIANORTE;1952;16706;12;16706;19193;83811;22.9;87;84980;
PE;260200;BODOCÓ;1952;7559;26;6053;7559;32305;23.4;80;38605;
PE;261350;SÃO JOSÉ DO BELMONTE;1952;9633;20;9633;7757;33148;23.4;124;34082;
BA;293350;WENCESLAU GUIMARÃES;1954;5098;38;4284;5098;20231;25.2;84;20862;
AL;270050;BARRA DE SANTO ANTÔNIO;1955;4985;39;4985;4652;17490;26.6;107;16201;
MS;500295;CHAPADÃO DO SUL;1955;8353;23;5123;8353;34094;24.5;61;26499;
MG;315340;PRESIDENTE OLEGÁRIO;1957;4425;44;4425;4636;16737;27.7;95;19680;
TO;172125;TUPIRAMA;196;466;42;466;504;2239;22.5;92;1952;
MG;310700;BIQUINHAS;196;923;21;923;927;3345;27.7;100;2482;
PE;261130;POMBOS;1960;5088;39;5088;5141;21972;23.4;99;27204;
BA;293077;SOBRADINHO;1962;6649;30;5022;6649;26385;25.2;76;23274;
MG;312810;GUAPÉ;1963;5560;35;5560;4078;14723;27.7;136;14269;
SP;354940;SÃO JOAQUIM DA BARRA;1964;11614;17;11614;10471;43268;24.2;111;52737;
BA;291080;FEIRA DE SANTANA;19642;110331;18;86928;110331;437820;25.2;79;624107;
CE;230435;FORQUILHA;1965;5178;38;5178;4711;22117;21.3;110;24680;
MA;211130;SÃO LUÍS;19651;100268;20;100268;100790;569434;17.7;99;1115932;
MA;211176;SENADOR LA ROCQUE;1967;3772;52;3772;3188;16520;19.3;118;13981;
MA;210650;MATINHA;1967;5620;35;5620;4648;24082;19.3;121;23591;
TO;170510;CHAPADA DA NATIVIDADE;197;834;24;834;782;3474;22.5;107;3330;
PR;410442;CANDÓI;1941;3678;53;3678;3802;16601;22.9;97;16126;
PA;150658;SANTA MARIA DAS BARREIRAS;1946;3255;60;3255;2480;16210;15.3;131;22244;
PA;150650;SANTA IZABEL DO PARÁ;1955;8888;22;8888;9318;55467;16.8;95;72856;
SP;355475;TRABIJU;195;601;32;601;557;2303;24.2;108;1752;
RS;431220;MAXIMILIANO DE ALMEIDA;196;1401;14;1401;1242;4669;26.6;113;4254;
MA;211070;SÃO DOMINGOS DO MARANHÃO;1966;8013;25;8013;6469;33517;19.3;124;34391;
RS;432023;SEDE NOVA;197;706;28;706;816;3066;26.6;87;2875;
SP;355460;TIMBURI;197;869;23;869;754;3116;24.2;115;2647;
PR;411060;IPORÃ;1970;4103;48;3395;4103;17916;22.9;83;13642;
PI;220580;LUZILÂNDIA;1970;6099;32;6099;6085;25783;23.6;100;25521;
PR;410880;GUAÍRA;1972;7419;27;6101;7419;32399;22.9;82;33497;
PE;260050;ÁGUAS BELAS;1973;8215;24;8215;9295;39723;23.4;88;43923;
PR;410480;CASCAVEL;19768;69344;29;46623;69344;302812;22.9;67;336073;
SP;351450;DUARTINA;1970;4688;42;4688;3718;15362;24.2;126;12421;
MG;315920;SANTA RITA DE CALDAS;1971;3004;66;3004;2581;9319;27.7;116;8900;
PA;150840;XINGUARA;1975;8317;24;8317;7764;50744;15.3;107;45416;
PB;251640;TACIMA;1976;3396;58;3396;2322;9250;25.1;146;11024;
MG;314790;PASSOS;19790;33567;59;33567;28766;103850;27.7;117;115970;
RS;430090;ARATIBA;198;1525;13;1525;1701;6396;26.6;90;6145;
SC;421340;PONTE SERRADA;198;2541;8;2541;2772;11746;23.6;92;11674;
BA;292320;OLIVEIRA DOS BREJINHOS;1980;5648;35;5648;5460;21666;25.2;103;21797;
SC;420720;IMARUÍ;1981;4577;43;4577;3055;12944;23.6;150;9764;
SP;350780;BRODOWSKI;1982;3786;52;3069;3786;15646;24.2;81;25605;
SE;280120;CANINDÉ DE SÃO FRANCISCO;1983;7127;28;4913;7127;31675;22.5;69;30894;
MS;500290;CASSILÂNDIA;1984;7055;28;7055;6302;25722;24.5;112;22063;
BA;292850;SANTA TERESINHA;1985;4089;49;4089;2886;11451;25.2;142;10520;
MA;210760;PALMEIRÂNDIA;1985;4636;43;4636;3594;18624;19.3;129;19840;
GO;521940;SANTA RITA DO ARAGUAIA;199;1080;18;1080;1192;5093;23.4;91;9110;
PR;411050;IPIRANGA;1991;3618;55;3618;3573;15601;22.9;101;15327;
GO;521640;PARAÚNA;1992;3122;64;3122;2966;12677;23.4;105;10988;
GO;521930;SANTA HELENA DE GOIÁS;1993;10267;19;10267;9541;40774;23.4;108;38962;
MG;314460;NEPOMUCENO;1979;5184;38;5184;4956;17891;27.7;105;26882;
SP;354440;RUBIÁCEA;198;720;28;720;811;3351;24.2;89;3195;
MG;314090;MATIPÓ;1982;5575;36;4236;5575;20127;27.7;76;19098;
PI;220050;AMARANTE;1985;5468;36;5468;4651;19707;23.6;118;17609;
MS;500430;IGUATEMI;1986;3273;61;3273;3794;15485;24.5;86;16273;
RJ;330515;SÃO JOSÉ DO VALE DO RIO PRETO;1992;6020;33;6020;6357;22622;28.1;95;22032;
MA;210370;CURURUPU;1994;7518;27;7518;6233;32293;19.3;121;32559;
SP;350900;CAIEIRAS;1997;9968;20;8259;9968;47017;21.2;83;104044;
PR;411100;ITAMBARACÁ;2;1067;0;1067;1211;5289;22.9;88;6516;
RJ;330412;QUATIS;200;3314;6;2596;3314;11792;28.1;78;14562;
SC;421315;PLANALTO ALEGRE;200;894;22;894;785;3328;23.6;114;2907;
MT;510860;VILA RICA;1994;4176;48;3146;4176;19334;21.6;75;26946;
PI;221130;VALENÇA DO PIAUÍ;1995;7520;27;7520;5665;24006;23.6;133;20940;
SC;420425;COCAL DO SUL;1997;5308;38;5308;4745;20106;23.6;112;16956;
SC;421950;XANXERÊ;1999;10855;18;10855;11631;49282;23.6;93;52290;
GO;521225;LAGOA SANTA;2;285;1;216;285;1216;23.4;76;1652;
RS;431700;SANTANA DA BOA VISTA;20;1470;1;1470;1277;4801;26.6;115;8037;
RS;430783;EUGÊNIO DE CASTRO;200;933;21;933;783;2945;26.6;119;2310;
PE;260515;DORMENTES;2000;4221;47;4221;4431;18934;23.4;95;19246;
RN;241220;SÃO JOSÉ DE MIPIBU;2001;8853;23;8853;9542;45654;20.9;93;44566;
BA;292925;SÃO GABRIEL;2005;4813;42;4813;4923;19534;25.2;98;18785;
RS;431000;IBIRUBÁ;2005;5429;37;5429;5798;21796;26.6;94;20474;
PI;220470;INHUMA;2006;4651;43;4651;3717;15749;23.6;125;15330;
MG;310100;ÁGUAS VERMELHAS;2008;3353;60;3353;3823;13800;27.7;88;13656;
BA;290540;CAIRU;2008;5765;35;4021;5765;22878;25.2;70;18666;
AC;120010;BRASILÉIA;2009;5289;38;5289;5170;26926;19.2;102;27123;
CE;230423;CROATÁ;2005;4644;43;4644;4030;18918;21.3;115;18201;
PB;251270;REMÍGIO;2006;5053;40;5053;4989;19876;25.1;101;19973;
TO;172000;SANTA TEREZINHA DO TOCANTINS;201;518;39;518;597;2653;22.5;87;2530;
SC;420917;JUPIÁ;201;708;28;708;648;2744;23.6;109;2083;
RS;431180;MARAU;2010;11867;17;8813;11867;44612;26.6;74;45523;
PB;251230;PRINCESA ISABEL;2015;6077;33;6077;5729;22826;25.1;106;23749;
MG;313920;MALACACHETA;2017;5363;38;5363;4993;18026;27.7;107;18556;
SP;352360;ITIRAPINA;2018;3765;54;3765;3479;14378;24.2;108;18610;
MA;210515;IGARAPÉ DO MEIO;202;3205;6;3205;2976;15419;19.3;108;14470;
RS;432218;TUPANCI DO SUL;202;542;37;542;434;1630;26.6;125;1447;
SP;352870;MARABÁ PAULISTA;201;1248;16;1248;911;3765;24.2;137;6039;
SC;420287;BRUNÓPOLIS;201;852;24;852;744;3152;23.6;115;2318;
PR;410855;GODOY MOREIRA;201;856;23;856;732;3196;22.9;117;2850;
SC;420840;ITAPIRANGA;2011;3877;52;3877;4522;19160;23.6;86;17139;
PB;250060;ALHANDRA;2021;5740;35;5740;6257;26401;23.7;92;19865;
SP;355010;SÃO MANUEL;2026;7468;27;7468;6401;26451;24.2;117;41287;
MG;313220;ITAGUARA;2027;4326;47;4326;3519;15168;23.2;123;13510;
RJ;330310;NATIVIDADE;2027;6689;30;6689;4887;17391;28.1;137;15305;
MG;315430;RESPLENDOR;2028;5151;39;5151;4733;17085;27.7;109;17396;
SC;421205;PALMEIRA;202;938;22;938;735;3114;23.6;128;2673;
MG;310020;ABAETÉ;2023;8076;25;8076;6765;24424;27.7;119;23263;
RS;430340;CAIÇARA;203;1794;11;1794;1381;5192;26.6;130;4659;
RS;430692;ENGENHO VELHO;203;383;53;383;417;1569;26.6;92;932;
PI;220225;CANAVIEIRA;203;964;21;964;892;3780;23.6;108;3938;
MG;315690;SACRAMENTO;2034;6972;29;6972;8218;29669;27.7;85;26556;
SP;355190;SEVERÍNIA;2036;3376;60;3376;3932;16248;24.2;86;17820;
SP;354140;PRESIDENTE PRUDENTE;20361;40543;50;40543;39267;162262;24.2;103;231953;
RS;431350;OSÓRIO;2038;8208;25;8208;9615;36145;26.6;85;46815;
MG;312110;DELFIM MOREIRA;203;2401;8;2401;2259;8157;27.7;106;8007;
TO;171720;PIRAQUÊ;203;529;38;529;583;2589;22.5;91;3038;
MG;315970;SANTA ROSA DA SERRA;203;967;21;967;922;3328;27.7;105;3364;
SC;421917;VARGEM BONITA;204;1140;18;1140;1152;4883;23.6;99;4411;
SC;420250;BOM JARDIM DA SERRA;204;1311;16;1311;1166;4940;23.6;112;4801;
AC;120042;RODRIGUES ALVES;204;2533;8;1506;2533;13192;19.2;59;19767;
MG;315217;PONTO DOS VOLANTES;2040;2951;69;2951;3377;12191;27.7;87;12235;
