Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
Indicador: Proporção de gestantes com realização de exames para sífilis e HIV
Dados Preliminares:
Considerado apenas (eSF e eAP) válidas para o componente de desempenho
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q3 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
SP;354165;QUADRA;1;15;7;15;12;4262;11;125;3902;
RS;430090;ARATIBA;1;15;7;2;15;6396;14;13;6145;
SP;350960;CAMPO LIMPO PAULISTA;1;26;4;20;26;7477;296;77;86407;
RS;431755;SANTO ANTÔNIO DO PALMA;1;3;33;1;3;2461;3;33;2118;
RS;431697;SANTA MARGARIDA DO SUL;1;3;33;1;3;2893;3;33;2593;
RS;431531;QUATRO IRMÃOS;1;3;33;2;3;1833;3;67;1860;
MT;510670;PONTE BRANCA;1;3;33;2;3;2158;2;67;1525;
RS;430225;BOA VISTA DO SUL;1;3;33;2;3;2940;3;67;2773;
RS;430485;CARLOS GOMES;1;3;33;3;1;1727;1;300;1327;
SP;355520;TURIÚBA;1;3;33;3;2;2175;2;150;2024;
PR;410340;CAFEARA;1;3;33;3;3;3413;3;100;2973;
MG;315415;REDUTO;1;35;3;24;35;8464;30;69;7247;
RS;431973;SÃO VALÉRIO DO SUL;1;4;25;1;4;1536;7;25;2732;
SP;352820;MACEDÔNIA;1;4;25;1;4;2261;7;25;3686;
RS;431300;NOVA BRÉSCIA;1;4;25;1;4;3613;4;25;3345;
MG;314750;PASSABÉM;1;4;25;3;4;1915;3;75;1619;
SP;353450;OSCAR BRESSANE;1;4;25;3;4;3517;3;75;2603;
RS;431127;LAGOA DOS TRÊS CANTOS;1;4;25;4;1;2152;1;400;1604;
MG;315380;QUELUZITO;1;4;25;4;1;2275;1;400;1948;
RS;431123;LAGOA BONITA DO SUL;1;4;25;4;4;2674;4;100;2939;
SP;353240;NAZARÉ PAULISTA;1;43;2;43;33;10048;62;130;18866;
SC;420475;CUNHATAÍ;1;5;20;1;5;2283;4;20;1972;
RS;431478;PONTE PRETA;1;5;20;2;5;2024;4;40;1501;
SC;421430;RANCHO QUEIMADO;1;5;20;3;5;2383;6;60;2897;
MG;311590;CHÁCARA;1;5;20;3;5;2626;6;60;3216;
GO;520050;ALOÂNDIA;1;5;20;5;2;2097;2;250;1976;
SP;355465;TORRE DE PEDRA;1;5;20;5;3;2454;3;167;2432;
PR;411830;PARANAPOEMA;1;5;20;5;3;2623;4;167;3277;
MG;316000;SANTO ANTÔNIO DO AVENTUREIRO;1;5;20;5;4;3825;4;125;3602;
MG;314250;MONJOLOS;1;5;20;5;5;2307;5;100;2184;
RS;432370;VISTA GAÚCHA;1;6;17;2;6;3086;6;33;2858;
RS;431446;PINHAL DA SERRA;1;6;17;5;6;2953;4;83;1896;
SP;353830;PIQUEROBI;1;6;17;5;6;3931;6;83;3706;
MG;317110;VERÍSSIMO;1;6;17;6;2;3330;3;300;4090;
RS;432255;VANINI;1;6;17;6;4;2242;4;150;2130;
PA;150580;PORTEL;1;65;2;65;49;6798;460;133;63831;
SP;354740;SANTA RITA D'OESTE;1;7;14;1;7;3307;5;14;2476;
SP;350110;ALTO ALEGRE;1;7;14;5;7;4474;6;71;4078;
SC;421187;PAIAL;1;7;14;7;6;2204;4;117;1444;
RS;432320;VICTOR GRAEFF;1;7;14;7;7;3249;6;100;2840;
RS;432252;VALE VERDE;1;8;13;4;8;3785;7;50;3531;
MG;315740;SANTA CRUZ DO ESCALVADO;1;8;13;4;8;4931;8;50;4693;
RS;430215;BOA VISTA DAS MISSÕES;1;7;14;7;5;2606;4;140;2087;
SP;350395;ASPÁSIA;1;7;14;7;6;2496;4;117;1815;
MG;313080;INGAÍ;1;8;13;8;6;2946;6;133;2785;
SP;354230;REDENÇÃO DA SERRA;1;8;13;8;7;2483;11;114;3827;
GO;521690;PILAR DE GOIÁS;1;9;11;1;9;3125;6;11;2135;
RS;430695;ENTRE RIOS DO SUL;1;9;11;3;9;3213;8;33;2724;
RS;431113;JARI;1;9;11;6;9;3695;8;67;3472;
PB;250530;CURRAL VELHO;1;9;11;9;4;2265;4;225;2508;
MG;312740;GONÇALVES;1;9;11;9;7;5103;6;129;4360;
MG;316225;SÃO JOÃO DA LAGOA;10;10;100;10;10;5114;10;100;4949;
TO;171840;PRESIDENTE KENNEDY;10;10;100;10;11;3525;11;91;3668;
RN;240840;OLHO-D'ÁGUA DO BORGES;10;10;100;10;2;4893;2;500;4231;
RS;430155;ÁUREA;10;10;100;10;3;4030;3;333;3517;
PB;251465;SÃO JOSÉ DO BREJO DO CRUZ;10;10;100;10;4;2029;4;250;1821;
PI;220095;AROEIRAS DO ITAIM;10;10;100;10;4;2625;4;250;2551;
RS;431845;SÃO JOSÉ DAS MISSÕES;10;10;100;10;4;2731;4;250;2491;
SC;420535;FLOR DO SERTÃO;10;10;100;10;5;1993;4;200;1575;
PI;221170;WALL FERRAZ;10;10;100;10;5;4374;5;200;4479;
AL;270490;MAR VERMELHO;10;10;100;10;6;3834;5;167;3474;
PI;220860;PRATA DO PIAUÍ;10;10;100;10;7;3856;6;143;3149;
SP;354010;PONGAÍ;10;10;100;10;8;3686;7;125;3385;
TO;171150;JAÚ DO TOCANTINS;10;10;100;10;8;3881;8;125;3906;
PR;412320;SANTA CECÍLIA DO PAVÃO;10;11;91;11;11;4141;9;100;3253;
SP;350820;BURITIZAL;10;11;91;11;11;4520;11;100;4547;
SC;421070;MATOS COSTA;10;11;91;11;12;3125;9;92;2442;
PR;412040;PRESIDENTE CASTELO BRANCO;10;11;91;11;13;5166;14;85;5395;
GO;521487;NOVA IGUAÇU DE GOIÁS;10;11;91;11;5;3609;4;220;2939;
GO;520310;BALIZA;10;11;91;11;5;4195;6;220;5418;
AL;270700;PINDOBA;10;11;91;11;6;2739;6;183;2903;
GO;522028;SÃO PATRÍCIO;10;11;91;11;6;2930;4;183;2040;
GO;520630;CRISTIANÓPOLIS;10;11;91;11;7;3927;5;157;2962;
GO;521490;NOVA ROMA;10;11;91;11;8;3689;7;138;3208;
SP;354550;SANDOVALINA;10;11;91;11;8;4215;8;138;4405;
MG;314890;PEDRA DO INDAIÁ;10;11;91;11;8;4528;7;138;3977;
SP;354620;SANTA CRUZ DA CONCEIÇÃO;10;11;91;11;8;6445;6;138;4584;
PB;250115;AREIA DE BARAÚNAS;10;11;91;11;9;2365;8;122;2105;
PB;250073;AMPARO;10;11;91;11;9;2889;7;122;2264;
SC;420515;DOUTOR PEDRINHO;10;11;91;11;9;4202;9;122;4164;
RS;430260;BRAGA;10;12;83;10;12;3889;10;83;3271;
MG;312520;FAMA;10;10;100;10;2;2467;2;500;2374;
RS;431936;SÃO PEDRO DAS MISSÕES;10;11;91;11;2;2259;2;550;2025;
SC;421145;NOVA ITABERABA;10;12;83;10;12;4848;11;83;4327;
PR;411290;JUNDIAÍ DO SUL;10;12;83;12;10;3862;8;120;3248;
MG;310925;BUGRE;10;12;83;12;10;4750;8;120;3984;
MG;316790;TABULEIRO;10;12;83;12;12;4789;9;100;3669;
PI;220198;BREJO DO PIAUÍ;10;12;83;12;14;4582;12;86;3824;
PR;411065;IRACEMA DO OESTE;10;12;83;12;4;2848;3;300;2216;
RS;431085;JABOTICABA;10;12;83;12;4;4556;3;300;3738;
PI;220779;PAU D'ARCO DO PIAUÍ;10;12;83;12;7;4002;7;171;4084;
MT;510395;GLÓRIA D'OESTE;10;12;83;12;10;3643;8;120;2990;
RS;432375;VITÓRIA DAS MISSÕES;10;12;83;12;6;3747;5;200;3052;
PB;250020;AGUIAR;10;12;83;12;9;5712;9;133;5622;
SC;420417;CERRO NEGRO;10;13;77;10;13;4045;10;77;3013;
SP;351710;GLICÉRIO;10;13;77;10;13;5599;11;77;4842;
TO;171180;JUARINA;10;13;77;13;10;2691;8;130;2174;
RN;241110;RUY BARBOSA;10;13;77;13;11;4046;10;118;3584;
RS;431407;PASSO DO SOBRADO;10;13;77;13;11;6580;11;118;6612;
MG;312010;COUTO DE MAGALHÃES DE MINAS;10;13;77;13;12;4525;12;108;4436;
TO;170370;BREJINHO DE NAZARÉ;10;13;77;13;12;5638;12;108;5540;
SC;421520;ROMELÂNDIA;10;13;77;13;13;5443;11;100;4584;
SC;421140;NOVA ERECHIM;10;13;77;13;13;5666;12;100;5163;
SP;355130;SEBASTIANÓPOLIS DO SUL;10;13;77;13;4;4415;3;325;3595;
SP;353260;NHANDEARA;10;14;71;10;14;7566;21;71;11575;
SP;351250;COROADOS;10;14;71;14;16;7077;14;88;6197;
MG;310480;AUGUSTO DE LIMA;10;14;71;14;8;4860;8;175;4833;
MG;314060;MATERLÂNDIA;10;14;71;14;9;5218;8;156;4415;
BA;291090;FIRMINO ALVES;10;14;71;14;9;6299;8;156;5641;
BA;291420;IRAJUBA;10;15;67;10;15;6828;16;67;7295;
SC;421240;PEDRAS GRANDES;10;15;67;15;10;4352;9;150;3931;
PR;412862;ALTO PARAÍSO;10;15;67;15;12;3534;9;125;2630;
SC;421810;TIMBÉ DO SUL;10;15;67;15;12;5441;12;125;5338;
MG;312480;ESTRELA DO SUL;10;15;67;15;15;7438;16;100;8057;
RS;430003;ACEGUÁ;10;16;63;10;16;6202;13;63;4981;
SP;351460;DUMONT;10;16;63;12;16;5905;27;75;10174;
SP;350080;ALFREDO MARCONDES;10;17;59;11;17;5921;12;65;4201;
PB;251593;SERTÃOZINHO;10;17;59;12;17;5598;16;71;5152;
PA;150746;SÃO JOÃO DA PONTA;10;17;59;17;16;5867;17;106;6294;
MG;316805;TAPARUBA;10;17;59;17;6;4475;4;283;3093;
PR;411745;OURO VERDE DO OESTE;10;18;56;10;18;4864;22;56;6036;
GO;520357;BONÓPOLIS;10;12;83;12;8;4487;8;150;4579;
SC;420980;LEOBERTO LEAL;10;14;71;14;12;4035;9;117;2960;
PB;250057;ALGODÃO DE JANDAÍRA;10;16;63;10;16;3227;13;63;2588;
SC;421910;VARGEÃO;10;16;63;16;9;4103;8;178;3569;
MG;314030;MARLIÉRIA;10;18;56;11;18;5235;14;61;4030;
MG;312940;IBERTIOGA;10;18;56;11;18;6459;14;61;4999;
PR;410130;ANTÔNIO OLINTO;10;18;56;12;18;8360;16;67;7421;
TO;170560;CONCEIÇÃO DO TOCANTINS;10;18;56;18;13;4683;11;138;4070;
PR;410730;DOUTOR CAMARGO;10;19;53;11;19;6945;16;58;5987;
MA;210905;PORTO RICO DO MARANHÃO;10;19;53;14;19;6730;17;74;5936;
SP;350490;BANANAL;10;19;53;15;19;10186;21;79;11039;
RS;430187;BARRA DO QUARAÍ;10;19;53;19;11;3822;12;173;4238;
RS;431449;PINHEIRINHO DO VALE;10;19;53;19;11;4903;11;173;4926;
MG;313540;JECEABA;10;20;50;14;20;6257;15;70;4795;
MG;315060;PIRACEMA;10;20;50;16;20;7328;17;80;6386;
PR;411342;LIDIANÓPOLIS;10;21;48;11;21;4678;14;52;3155;
PR;411110;ITAMBÉ;10;21;48;11;21;6593;19;52;6110;
PI;220600;MARCOS PARENTE;10;21;48;16;21;5318;18;76;4546;
SP;353120;MONTE ALEGRE DO SUL;10;21;48;21;21;9431;18;100;8181;
MG;312820;GUARACIABA;10;22;45;18;22;10540;22;82;10307;
MG;312070;CRUZEIRO DA FORTALEZA;10;23;43;11;23;5243;16;48;3651;
MG;315260;POUSO ALTO;10;23;43;13;23;7374;18;57;5862;
GO;520215;ARAGUAPAZ;10;23;43;23;8;7240;9;288;7795;
SP;352110;IPEÚNA;10;24;42;18;24;7382;25;75;7824;
RS;432230;TUPARENDI;10;24;42;20;24;9150;20;83;7730;
MT;510490;JANGADA;10;24;42;24;25;7692;27;96;8420;
MS;500480;JAPORÃ;10;25;40;14;25;5256;45;56;9372;
MG;316447;SÃO SEBASTIÃO DO ANTA;10;25;40;16;25;6894;24;64;6697;
GO;520340;BOM JARDIM DE GOIÁS;10;25;40;25;21;8837;21;119;8912;
MG;315765;SANTA HELENA DE MINAS;10;26;38;14;26;6031;28;54;6406;
MG;311455;CARNEIRINHO;10;27;37;17;27;10352;26;63;10103;
MG;315100;PIRANGUINHO;10;27;37;20;27;10962;21;74;8683;
PA;150013;ABEL FIGUEIREDO;10;27;37;21;27;7087;29;78;7536;
BA;290195;APUAREMA;10;28;36;19;28;8347;24;68;7274;
SC;420070;ALFREDO WAGNER;10;29;34;19;29;10732;27;66;10136;
RS;430520;CERRO LARGO;10;31;32;25;31;14399;31;81;14243;
GO;521405;MUNDO NOVO;10;31;32;31;35;7257;22;89;4540;
PI;220870;REDENÇÃO DO GURGUÉIA;10;31;32;31;36;7739;41;86;8814;
MG;313650;JORDÂNIA;10;33;30;33;22;8683;28;150;10872;
SP;351130;CEDRAL;10;33;30;33;33;10813;29;100;9452;
MG;316500;SÃO TIAGO;10;34;29;25;34;12143;31;74;10979;
MG;313860;LIMA DUARTE;10;39;26;39;44;15421;48;89;16749;
TO;170240;ARRAIAS;10;40;25;23;40;10891;39;58;10502;
CE;230700;JAGUARUANA;100;100;100;100;111;34344;110;90;33960;
BA;290540;CAIRU;100;105;95;105;113;22878;92;93;18666;
ES;320010;AFONSO CLÁUDIO;100;105;95;105;119;34569;104;88;30326;
SE;280760;UMBAÚBA;100;107;93;107;91;23745;99;118;25800;
MA;211060;SÃO BERNARDO;100;108;93;108;120;28098;123;90;28825;
RO;110149;SÃO FRANCISCO DO GUAPORÉ;100;108;93;108;89;19627;96;121;21088;
MG;316880;TIRADENTES;10;19;53;19;19;8277;19;100;8160;
SP;353590;PARANAPUÃ;10;21;48;21;9;5133;7;233;4112;
PR;410060;ALTO PARANÁ;10;42;24;42;39;14377;41;108;14945;
MS;500500;JARDIM;100;112;89;112;107;26658;106;105;26375;
SP;350925;CAJATI;100;115;87;115;127;33844;107;91;28441;
MA;211110;SÃO JOÃO DOS PATOS;100;127;79;127;117;27925;109;109;26063;
BA;290930;CORRENTINA;100;129;78;129;114;29396;125;113;32243;
SC;421350;PORTO BELO;100;134;75;109;134;36160;83;81;22466;
AM;130060;BENJAMIN CONSTANT;100;135;74;135;144;21275;304;94;44873;
CE;231070;PENTECOSTE;100;147;68;147;162;38123;162;91;38045;
PI;220620;MIGUEL ALVES;100;152;66;152;159;32852;164;96;33901;
PB;250970;MONTEIRO;100;168;60;114;168;38105;148;68;33638;
MG;316553;SARZEDO;100;196;51;110;196;40405;165;56;34050;
SP;353980;POÁ;100;222;45;222;144;37387;459;154;119221;
TO;171610;PARAÍSO DO TOCANTINS;100;237;42;176;237;45241;275;74;52521;
PE;260520;ESCADA;100;241;41;161;241;61527;273;67;69701;
PB;250750;JOÃO PESSOA;1008;3087;33;1978;3087;666594;3824;64;825796;
CE;231310;TABULEIRO DO NORTE;101;102;99;102;104;32086;104;98;32079;
MG;310930;BURITIS;101;115;88;115;107;27694;97;107;25179;
GO;520030;ALEXÂNIA;101;121;83;121;135;31757;121;90;28360;
MT;510350;DIAMANTINO;101;141;72;108;141;26145;120;77;22311;
SP;353050;MOCOCA;101;151;67;151;172;52696;225;88;69072;
PB;251120;PEDRAS DE FOGO;101;169;60;119;169;34757;139;70;28607;
RS;431760;SANTO ANTÔNIO DA PATRULHA;102;105;97;105;109;38882;122;96;43397;
PE;260700;INAJÁ;102;111;92;111;72;17187;101;154;24034;
PB;251210;POMBAL;102;132;77;106;132;38007;114;80;32803;
MG;315560;RIO PARDO DE MINAS;103;110;94;110;93;27296;106;118;31171;
PA;150660;SANTA MARIA DO PARÁ;103;126;82;126;106;23141;115;119;25127;
RO;110033;NOVA MAMORÉ;103;131;79;131;83;18849;142;158;32184;
RS;431180;MARAU;103;138;75;138;149;44612;152;93;45523;
PA;150345;IPIXUNA DO PARÁ;103;139;74;139;92;34145;180;151;67170;
SE;280560;PORTO DA FOLHA;103;141;73;141;106;26701;114;133;28788;
CE;230690;JAGUARIBE;103;155;66;103;155;37608;143;66;34592;
PA;150110;BAGRE;103;161;64;161;73;14579;159;221;31967;
BA;290687;CAPIM GROSSO;103;162;64;120;162;33300;151;74;31055;
SP;354070;PORTO FERREIRA;103;166;62;118;166;54832;172;71;56848;
ES;320090;BARRA DE SÃO FRANCISCO;103;169;61;137;169;41200;186;81;45301;
SC;421620;SÃO FRANCISCO DO SUL;103;198;52;150;198;51360;211;76;54751;
RJ;330227;JAPERI;103;200;52;200;172;50659;361;116;106296;
PE;260410;CARUARU;1034;1228;84;1228;1438;290282;1830;85;369343;
AL;270640;PÃO DE AÇÚCAR;104;114;91;114;110;24579;109;104;24307;
MG;316040;SANTO ANTÔNIO DO MONTE;104;119;87;119;99;29878;95;120;28603;
MG;310900;BRUMADINHO;100;119;84;119;109;38213;118;109;41208;
RJ;330025;ARRAIAL DO CABO;102;116;88;116;125;29686;130;93;30827;
ES;320500;SERRA;1020;1560;65;1560;1534;346878;2374;102;536765;
RS;432120;TAQUARA;104;129;81;129;131;41456;182;98;57740;
MT;510270;CANARANA;104;139;75;111;139;22029;139;80;22101;
MA;210030;ALDEIAS ALTAS;104;141;74;141;111;23493;128;127;26979;
ES;320332;MARATAÍZES;104;175;59;128;175;42562;161;73;39259;
MS;500325;COSTA RICA;104;193;54;113;193;29836;139;59;21456;
MT;510340;CUIABÁ;1049;2409;44;1687;2409;484812;3099;70;623614;
RS;431350;OSÓRIO;105;116;91;116;134;36145;173;87;46815;
PE;261580;TUPANATINGA;105;121;87;121;76;20672;102;159;27793;
BA;290100;AMARGOSA;105;144;73;121;144;38674;140;84;37631;
MS;500330;COXIM;105;150;70;112;150;34416;146;75;33547;
GO;521850;QUIRINÓPOLIS;105;182;58;113;182;49820;187;62;51323;
PA;150470;MOJU;105;182;58;182;123;26374;392;148;84251;
SP;352470;JAGUARIÚNA;105;201;52;160;201;50311;239;80;59921;
RS;431010;IGREJINHA;106;109;97;109;128;34808;139;85;37754;
CE;230890;MORRINHOS;106;109;97;109;93;21858;97;117;22830;
GO;521460;NIQUELÂNDIA;106;111;95;111;76;32515;110;146;47064;
BA;290670;CÂNDIDO SALES;106;111;95;111;98;27392;89;113;24921;
BA;290680;CANSANÇÃO;105;137;77;137;134;37060;126;102;34929;
ES;320501;SOORETAMA;106;112;95;112;122;28090;136;92;31278;
CE;230830;MILAGRES;106;114;93;114;117;31240;103;97;27413;
AL;270410;LAGOA DA CANOA;106;116;91;116;95;20939;80;122;17692;
PA;150745;SÃO GERALDO DO ARAGUAIA;106;133;80;133;130;25374;126;102;24566;
SP;355650;VÁRZEA PAULISTA;106;148;72;148;171;54623;388;87;124269;
MT;510787;SAPEZAL;106;153;69;153;160;28494;154;96;27485;
MA;210820;PEDREIRAS;106;159;67;159;178;42865;163;89;39153;
MA;211020;SANTA RITA;106;164;65;164;136;32207;164;121;38732;
PE;260530;EXU;106;165;64;124;165;34452;152;75;31709;
PA;150178;BREU BRANCO;106;186;57;186;99;30178;225;188;68597;
MG;313820;LAVRAS;106;290;37;135;290;70935;432;47;105756;
ES;320080;BAIXO GUANDU;107;115;93;115;113;32548;109;102;31263;
SP;355370;TAQUARITINGA;107;115;93;115;87;31530;158;132;57547;
BA;291220;IBICOARA;107;115;93;115;92;23302;79;125;19990;
PR;412170;RESERVA;107;116;92;116;110;27797;107;105;26933;
BA;292700;RIO REAL;107;117;91;117;120;35368;140;98;41209;
PE;260775;ITAPISSUMA;107;117;91;117;86;25429;92;136;27144;
ES;320160;CONCEIÇÃO DA BARRA;107;121;88;121;117;32462;113;103;31479;
PE;260220;BOM JARDIM;107;122;88;122;110;34969;126;111;40038;
AL;270730;PORTO CALVO;107;124;86;124;118;27366;118;105;27331;
MG;316292;SÃO JOAQUIM DE BICAS;107;128;84;128;120;34025;115;107;32696;
BA;292930;SÃO GONÇALO DOS CAMPOS;107;138;78;138;89;32160;106;155;38315;
