Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
"Indicador: Proporção de pessoas com hipertensão, com consulta e pressão arterial aferida no semestre"
Dados Preliminares:
Considerado apenas (eSF e eAP) válidas para o componente de desempenho
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q2 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
GO;520440;CAIAPÔNIA;1026;2845;36;2845;3227;13790;23.4;88;19304;
PA;150320;IGARAPÉ-AÇU;1026;7289;14;7289;5704;37281;15.3;128;39234;
MG;314800;PATOS DE MINAS;10275;40448;25;40448;46863;169181;27.7;86;154641;
MG;313490;JACUTINGA;1028;6148;17;6148;6131;22135;27.7;100;26538;
MA;210920;PRESIDENTE JUSCELINO;1029;2204;47;2204;2206;11428;19.3;100;12939;
MG;310950;CABO VERDE;1029;2768;37;2768;2934;10591;27.7;94;14074;
MG;315280;PRATA;1029;6872;15;6872;6861;24769;27.7;100;28173;
SC;420770;IPUMIRIM;103;1820;6;1820;1917;8121;23.6;95;7647;
GO;521560;PADRE BERNARDO;103;5116;2;5116;4930;21068;23.4;104;35011;
TO;171888;SANTA MARIA DO TOCANTINS;103;573;18;573;676;3006;22.5;85;3537;
SP;354740;SANTA RITA D'OESTE;103;848;12;848;798;3297;24.2;106;2476;
RS;432132;TAQUARUÇU DO SUL;103;993;10;993;1000;3758;26.6;99;3081;
PI;220510;ITAUEIRA;1030;2350;44;2350;2573;10903;23.6;91;11037;
SP;353490;PACAEMBU;1030;2812;37;2812;2348;9703;24.2;120;14326;
SP;351535;EUCLIDES DA CUNHA PAULISTA;1030;2847;36;2847;2100;8679;24.2;136;9280;
BA;290260;BAIXA GRANDE;1032;3779;27;3779;3933;15607;25.2;96;20431;
PA;150745;SÃO GERALDO DO ARAGUAIA;1032;4188;25;4188;3837;25077;15.3;109;24566;
RJ;330185;GUAPIMIRIM;1032;9590;11;9590;8738;32125;27.2;110;62225;
BA;290090;ALMADINA;1033;1759;59;1759;1529;6068;25.2;115;5273;
BA;291400;IPIRÁ;1033;8868;12;8868;9112;36157;25.2;97;59281;
BA;292390;PAU BRASIL;1034;2208;47;2208;2053;8146;25.2;108;9550;
SP;355260;TABAPUÃ;1034;3415;30;3415;2859;11813;24.2;119;12561;
PB;251660;TAVARES;1035;3437;30;3437;3664;14598;25.1;94;14791;
BA;291720;ITUAÇU;1036;4404;24;4404;5090;20200;25.2;87;19095;
PA;150548;PACAJÁ;1036;4768;22;3347;4768;31165;15.3;70;49110;
RJ;330060;BOM JESUS DO ITABAPOANA;1037;11273;9;11273;8677;30878;28.1;130;37306;
MG;315810;SANTA MARIA DO SALTO;1038;1710;61;1710;1468;5301;27.7;116;5203;
SP;350600;BAURU;10385;50448;21;39703;50448;208464;24.2;79;381706;
RJ;330555;SEROPÉDICA;1039;15428;7;12470;15428;56722;27.2;81;83841;
AC;120010;BRASILÉIA;1039;5054;21;5054;5082;26468;19.2;99;27123;
RO;110050;NOVO HORIZONTE DO OESTE;104;1893;5;1893;1488;7913;18.8;127;8125;
GO;520050;ALOÂNDIA;104;601;17;601;494;2110;23.4;122;1976;
SP;353284;NOVA CANAÃ PAULISTA;104;747;14;747;593;2449;24.2;126;1824;
AP;160055;PRACUÚBA;104;780;13;590;780;4284;18.2;76;5370;
RS;430790;FARROUPILHA;1040;12502;8;7542;12502;47001;26.6;60;73758;
MG;312235;DIVISA ALEGRE;1042;1878;55;1878;2177;7859;27.7;86;6946;
MA;210520;IGARAPÉ GRANDE;1042;3777;28;3777;2175;11271;19.3;174;11453;
PB;250310;CABACEIRAS;1043;1802;58;1802;1477;5883;25.1;122;5710;
CE;230620;ITAIÇABA;1043;1867;56;1867;1691;7940;21.3;110;7904;
SP;355000;SÃO LUÍS DO PARAITINGA;1043;3028;34;3028;2856;11800;24.2;106;10693;
MG;316600;SENHORA DE OLIVEIRA;1044;1844;57;1844;1691;6104;27.7;109;5786;
PR;412070;QUATIGUÁ;1045;2333;45;2333;2080;9085;22.9;112;7504;
PE;261247;SANTA CRUZ DA BAIXA VERDE;1045;3463;30;3463;2935;12544;23.4;118;12708;
RS;431260;MUÇUM;1046;1435;73;1435;1443;5426;26.6;99;4967;
CE;230010;ABAIARA;1046;2964;35;2964;2191;10286;21.3;135;11965;
SP;350450;AVARÉ;1046;6248;17;6248;6696;27671;24.2;93;91792;
PI;221120;URUÇUÍ;1046;6385;16;6385;6354;26922;23.6;100;21746;
MT;510650;POCONÉ;1046;7163;15;7163;5895;29622;19.9;122;33386;
RS;431390;PANAMBI;1047;11257;9;8299;11257;42318;26.6;74;44583;
MT;510780;SANTO ANTÔNIO DO LEVERGER;1047;4180;25;4180;3129;15725;19.9;134;17188;
PB;250157;BARRA DE SANTANA;1048;2368;44;2368;2158;8599;25.1;110;8338;
SP;353740;PEREIRA BARRETO;1048;6428;16;6428;6094;25182;24.2;105;25685;
PR;411721;NOVA SANTA BÁRBARA;1049;1348;78;1348;1089;4755;22.9;124;4304;
SC;421265;PESCARIA BRAVA;1049;2290;46;2290;2260;9578;23.6;101;10225;
SP;354250;REGINÓPOLIS;1049;2410;44;2410;1660;6861;24.2;145;10047;
BA;292360;PARAMIRIM;1049;5019;21;5019;4590;18214;25.2;109;21777;
SP;352290;ITAPUÍ;105;3632;3;3632;3445;14235;24.2;105;14297;
RS;431755;SANTO ANTÔNIO DO PALMA;105;604;17;604;632;2377;26.6;96;2118;
SC;421205;PALMEIRA;105;886;12;886;719;3045;23.6;123;2673;
SE;280700;SÃO MIGUEL DO ALEIXO;105;906;12;906;804;3573;22.5;113;3964;
AM;130330;NOVO ARIPUANÃ;1050;2410;44;2410;2497;15605;16;97;26443;
AL;270560;NOVO LINO;1050;3164;33;3164;2480;10378;23.9;128;12837;
PE;261070;PAULISTA;1050;37989;3;37989;38393;162682;23.6;99;336919;
BA;292130;MILAGRES;1051;3050;34;3050;2836;11254;25.2;108;10838;
PR;410560;CIDADE GAÚCHA;1052;2513;42;2513;2923;12763;22.9;86;12939;
BA;291345;IGRAPIÚNA;1055;2876;37;2876;3116;12364;25.2;92;12963;
RS;430440;CANELA;1055;8816;12;6411;8816;33141;26.6;73;45957;
CE;231390;URUOCA;1056;3083;34;3083;2940;13805;21.3;105;13988;
RS;430460;CANOAS;10561;59078;18;47508;59078;246159;24;80;349728;
GO;520800;FORMOSA;1057;18093;6;18093;17056;72887;23.4;106;125705;
SP;351515;ENGENHEIRO COELHO;1057;3745;28;2380;3745;15474;24.2;64;21712;
PI;220115;BAIXA GRANDE DO RIBEIRO;1057;4233;25;4233;3667;15539;23.6;115;11751;
RS;432160;TRAMANDAÍ;1057;9157;12;7479;9157;34425;26.6;82;53507;
RS;430003;ACEGUÁ;1058;1579;67;1579;1644;6181;26.6;96;4981;
SE;280640;SANTANA DO SÃO FRANCISCO;1059;1930;55;1930;1716;7626;22.5;112;7906;
PI;220420;FRANCISCO SANTOS;1059;2485;43;2485;1951;8267;23.6;127;9423;
SC;420670;HERVAL D'OESTE;1059;4948;21;4948;5679;24063;23.6;87;22820;
BA;292890;SÃO DESIDÉRIO;1059;7551;14;4449;7551;29964;25.2;59;34764;
AM;130080;BORBA;1060;3283;32;2420;3283;20520;16;74;42328;
BA;291200;IBIASSUCÊ;1061;2943;36;2943;2738;10866;25.2;107;8849;
BA;292420;PEDRO ALEXANDRE;1063;2996;35;2996;3196;12682;25.2;94;16698;
BA;290860;CONDE;1063;5080;21;5080;5675;22519;25.2;90;26223;
MG;314090;MATIPÓ;1063;5464;19;3856;5464;19725;27.7;71;19098;
PA;150720;SÃO DOMINGOS DO CAPIM;1064;3535;30;2973;3535;23105;15.3;84;32285;
PB;250077;APARECIDA;1065;2096;51;2096;2221;8850;25.1;94;8482;
MT;510305;CLÁUDIA;1066;2317;46;2317;2713;12559;21.6;85;12338;
SP;350870;CACONDE;1066;3414;31;3414;3121;12896;24.2;109;19031;
SE;280170;CRISTINÁPOLIS;1066;3658;29;3658;3920;17421;22.5;93;18181;
SC;420570;GAROPABA;1066;6796;16;5219;6796;34496;19.7;77;24070;
PE;260130;BARRA DE GUABIRABA;1067;3212;33;3212;2999;12815;23.4;107;14632;
AM;130426;UARINI;1068;2270;47;1269;2270;14187;16;56;13839;
CE;230060;ALTANEIRA;1069;2669;40;2669;1862;8741;21.3;143;7712;
BA;290550;CALDEIRÃO GRANDE;1069;3436;31;3436;3056;12125;25.2;112;13452;
SC;421000;LUIZ ALVES;1069;3860;28;2682;3860;16357;23.6;69;13347;
GO;521950;SANTA ROSA DE GOIÁS;107;1032;10;1032;878;3754;23.4;118;2200;
GO;520480;CAMPO ALEGRE DE GOIÁS;107;1754;6;1754;1718;7344;23.4;102;7884;
GO;520929;GUARAÍTA;107;629;17;629;619;2647;23.4;102;1905;
MG;312960;IBIAÍ;1070;2378;45;2378;2149;7759;27.7;111;8478;
MG;313480;JACUÍ;1071;2150;50;2150;2258;8152;27.7;95;7695;
CE;231000;PALHANO;1071;2195;49;2195;2180;10234;21.3;101;9458;
RS;432180;TRÊS DE MAIO;1071;5649;19;5649;6449;24244;26.6;88;23846;
RR;140015;BONFIM;1072;2204;49;2204;2545;16212;15.7;87;12701;
SC;420150;ARMAZÉM;1073;2263;47;2263;2167;9181;23.6;104;8843;
ES;320050;APIACÁ;1073;2745;39;2745;2102;8245;25.5;131;7542;
MG;311710;CONCEIÇÃO DA APARECIDA;1073;2930;37;2470;2930;10579;27.7;84;10351;
GO;520540;CERES;1073;5276;20;5276;5464;23350;23.4;97;22407;
GO;521450;NERÓPOLIS;1073;6763;16;5480;6763;31166;21.7;81;30931;
RN;240980;PEDRO VELHO;1074;4945;22;4945;3455;15776;21.9;143;14881;
RS;431510;PORTO XAVIER;1075;2466;44;2466;2917;10968;26.6;85;10144;
SP;351070;CARDOSO;1075;3239;33;3239;2916;12051;24.2;111;12371;
SP;350640;BILAC;1076;2207;49;2207;2163;8936;24.2;102;8197;
RS;431395;PANTANO GRANDE;1076;2603;41;2603;2644;9941;26.6;98;8995;
BA;292975;SAUBARA;1076;3040;35;3040;3095;12282;25.2;98;12163;
MG;316170;SÃO GONÇALO DO ABAETÉ;1077;1661;65;1661;1908;6889;27.7;87;8527;
SP;350080;ALFREDO MARCONDES;1078;1750;62;1750;1432;5916;24.2;122;4201;
MS;500124;ARAL MOREIRA;1078;2506;43;1737;2506;10229;24.5;69;12511;
PA;150730;SÃO FÉLIX DO XINGU;1078;9042;12;7133;9042;59096;15.3;79;135732;
PE;260805;JATOBÁ;1079;3741;29;3741;3022;12915;23.4;124;14904;
SC;420310;CAIBI;1081;1866;58;1866;1682;7129;23.6;111;6112;
MA;210460;GOVERNADOR EUGÊNIO BARROS;1081;3579;30;3579;2888;14964;19.3;124;14703;
ES;320501;SOORETAMA;1081;6161;18;6161;6897;27046;25.5;89;31278;
MG;315250;POUSO ALEGRE;10815;28145;38;28145;32532;117445;27.7;87;154293;
PB;250500;CUBATI;1083;2376;46;2376;2080;8287;25.1;114;7866;
ES;320425;PONTO BELO;1083;2753;39;2753;2013;7895;25.5;137;8016;
PB;251510;SÃO SEBASTIÃO DE LAGOA DE ROÇA;1083;4740;23;4740;3137;12497;25.1;151;11793;
MA;210790;PASSAGEM FRANCA;1083;6307;17;6307;3638;18851;19.3;173;19253;
ES;320520;VILA VELHA;10836;67546;16;40602;67546;281440;24;60;508655;
RS;431550;RESTINGA SECA;1084;2415;45;2415;1932;7262;26.6;125;15702;
BA;293140;TEODORO SAMPAIO;1085;2237;49;2237;2091;8297;25.2;107;7296;
PI;220209;CALDEIRÃO GRANDE DO PIAUÍ;1087;1281;85;1281;1481;6277;23.6;86;5786;
SP;351160;CESÁRIO LANGE;1087;3812;29;3812;3454;14271;24.2;110;18595;
SP;353860;PIRACAIA;1087;4268;25;2405;4268;17638;24.2;56;27617;
PI;220350;ELESBÃO VELOSO;1087;4908;22;4908;3325;14091;23.6;148;14550;
ES;320013;ÁGUIA BRANCA;1088;2494;44;2494;2480;9727;25.5;101;9621;
PB;251330;SANTA HELENA;1089;2273;48;2273;1706;6795;25.1;133;5853;
PR;412300;SALTO DO LONTRA;1089;2979;37;2979;3258;14227;22.9;91;14957;
SP;350635;BERTIOGA;109;12566;1;12566;11170;46159;24.2;112;66154;
PB;250880;MALTA;1090;1907;57;1907;1817;7239;25.1;105;5745;
BA;292620;RIACHÃO DAS NEVES;1090;5225;21;4041;5225;20733;25.2;77;22330;
ES;320330;MANTENÓPOLIS;1092;3125;35;3125;3329;13053;25.5;94;15653;
SP;355090;SÃO SIMÃO;1093;3250;34;3250;2474;10222;24.2;131;15446;
PB;250860;LUCENA;1093;3825;29;3825;3560;15020;23.7;107;13344;
MG;316045;SANTO ANTÔNIO DO RETIRO;1094;1938;56;1938;2012;7265;27.7;96;7316;
RS;431780;SANTO AUGUSTO;1094;4204;26;4204;4138;15555;26.6;102;13813;
PB;251597;SOBRADO;1096;3007;36;3007;2443;9733;25.1;123;7845;
AL;270720;POÇO DAS TRINCHEIRAS;1096;3404;32;3404;3252;13607;23.9;105;14447;
BA;293130;TAPIRAMUTÁ;1096;3573;31;2695;3573;14177;25.2;75;16939;
BA;290080;ALCOBAÇA;1096;5954;18;5954;6324;25096;25.2;94;22509;
CE;230140;ARATUBA;1097;3682;30;3682;2804;13164;21.3;131;11759;
BA;291600;ITANHÉM;1097;5868;19;5868;4969;19717;25.2;118;19231;
PB;250070;SÃO JOÃO DO RIO DO PEIXE;1097;6082;18;6082;4463;17780;25.1;136;18020;
MG;313867;LUISBURGO;1098;2177;50;1748;2177;7858;27.7;80;6249;
PI;220750;PALMEIRAIS;1098;3881;28;3881;3112;13185;23.6;125;14633;
PA;150503;NOVO PROGRESSO;1098;5831;19;4178;5831;38112;15.3;72;25769;
RS;431370;PALMEIRA DAS MISSÕES;1098;7326;15;7326;7822;29406;26.6;94;32967;
SP;355620;VALINHOS;1099;13628;8;2530;13628;56316;24.2;19;133169;
SC;421003;LUZERNA;1099;1804;61;1804;1532;6491;23.6;118;5683;
SC;421220;PAPANDUVA;1099;4210;26;4210;4556;19303;23.6;92;19521;
SP;350670;BOA ESPERANÇA DO SUL;11;2033;1;2033;2239;9250;24.2;91;15111;
RS;432235;UNIÃO DA SERRA;11;350;3;242;350;1315;26.6;69;1084;
MT;510100;ARAGUAIANA;11;846;1;846;758;3510;21.6;112;3064;
BA;292060;MARAGOGIPE;1100;10391;11;10391;10018;39753;25.2;104;44902;
TO;170710;DIVINÓPOLIS DO TOCANTINS;1100;1826;60;1826;1793;7970;22.5;102;6986;
PB;250710;ITAPOROROCA;1100;5326;21;4083;5326;21219;25.1;77;18978;
SP;353080;MOGI MIRIM;1100;5531;20;5531;5589;23094;24.2;99;94098;
MG;311480;CARVALHOS;1101;1834;60;1834;1364;4924;27.7;134;4445;
SP;351780;GUARAÇAÍ;1101;2425;45;2425;2024;8363;24.2;120;8258;
BA;290490;CACHOEIRA;1101;6719;16;6719;7420;29444;25.2;91;33659;
BA;292920;SÃO FRANCISCO DO CONDE;1101;9502;12;9502;9370;39042;24;101;40664;
SP;355080;SÃO SEBASTIÃO DA GRAMA;1102;2889;38;2889;3075;12708;24.2;94;12137;
PE;260415;CASINHAS;1102;3854;29;3854;3335;14254;23.4;116;14395;
MG;312170;DIOGO DE VASCONCELOS;1104;1616;68;1616;1209;4365;27.7;134;3779;
PI;220595;MARCOLÂNDIA;1104;2742;40;2742;3050;12924;23.6;90;8590;
AL;270450;MARAGOGI;1104;7373;15;7373;8466;35422;23.9;87;33351;
SC;421840;TREZE DE MAIO;1105;1756;63;1756;1987;8421;23.6;88;7104;
MT;510020;ÁGUA BOA;1105;6255;18;4510;6255;28958;21.6;72;26679;
AM;130010;ANORI;1107;2120;52;2120;2150;13436;16;99;21937;
MS;500200;BATAYPORÃ;1107;2929;38;2929;3214;13119;24.5;91;11368;
PE;260700;INAJÁ;1107;4046;27;3150;4046;17290;23.4;78;24034;
GO;521220;JUSSARA;1107;5062;22;5062;5349;22859;23.4;95;18266;
PB;251398;SÃO FRANCISCO;1108;1767;63;1767;1087;4331;25.1;163;3377;
PR;412470;SÃO JERÔNIMO DA SERRA;1108;2899;38;2899;2323;10142;22.9;125;11088;
MG;313770;LAJINHA;1108;5627;20;5627;5774;20845;27.7;97;19914;
PR;412635;SERRANÓPOLIS DO IGUAÇU;111;1460;8;1460;1349;5889;22.9;108;4460;
TO;171865;RIO DA CONCEIÇÃO;111;433;26;433;468;2080;22.5;93;2211;
SC;421070;MATOS COSTA;111;771;14;771;740;3134;23.6;104;2442;
MG;314720;PARAGUAÇU;1110;6414;17;6414;6723;24269;27.7;95;21693;
PR;410960;GUARATUBA;1111;7203;15;7203;7520;32837;22.9;96;37974;
SP;354300;RIBEIRÃO BRANCO;1113;3662;30;3662;3706;15314;24.2;99;15984;
SP;352920;MARTINÓPOLIS;1113;5548;20;5548;5026;20767;24.2;110;26791;
PR;411070;IRATI;1113;6386;17;6386;7218;31521;22.9;88;61439;
RS;430120;ARROIO DO TIGRE;1114;2227;50;2227;2404;9036;26.6;93;13452;
SC;421780;TAIÓ;1114;4434;25;4434;4686;19858;23.6;95;18576;
PE;261180;RIBEIRÃO;1114;8328;13;8328;7626;32590;23.4;109;47813;
MG;310650;BERILO;1115;2630;42;2630;2847;10277;27.7;92;11813;
PE;261190;RIO FORMOSO;1115;4905;23;4905;5115;21857;23.4;96;23719;
PB;250570;DONA INÊS;1116;2865;39;2865;2753;10970;25.1;104;10375;
MG;314830;PAULA CÂNDIDO;1117;3460;32;3460;2817;10168;27.7;123;9597;
AL;270890;SATUBA;1117;4415;25;3629;4415;16598;26.6;82;14042;
RJ;330220;ITAPERUNA;11195;31276;36;31276;24233;86238;28.1;129;104354;
PR;411000;IGUARAÇU;112;1022;11;1022;1167;5098;22.9;88;4475;
SC;421020;MAJOR GERCINO;112;1032;11;1032;746;3787;19.7;138;3465;
RN;240750;MAXARANGUAPE;112;2224;5;2224;2285;10434;21.9;97;12714;
PA;150280;CURRALINHO;112;2571;4;1537;2571;16803;15.3;60;35530;
PB;250640;GURINHÉM;1120;4354;26;4354;3948;15729;25.1;110;14125;
PB;250080;ARAÇAGI;1120;6382;18;6382;4435;17671;25.1;144;16857;
MG;316260;SÃO JOÃO DO ORIENTE;1121;2254;50;2254;2310;8338;27.7;98;7393;
MG;311290;CAPUTIRA;1121;2973;38;2973;2816;10166;27.7;106;9318;
SP;353280;NOVA ALIANÇA;1122;2319;48;2319;2093;8647;24.2;111;7161;
MG;316190;SÃO GONÇALO DO RIO ABAIXO;1122;3448;33;3448;3967;14323;27.7;87;11114;
PI;220560;LANDRI SALES;1123;1695;66;1695;1472;6239;23.6;115;5272;
AL;270210;COLÔNIA LEOPOLDINA;1123;4731;24;4731;4461;18666;23.9;106;21935;
SC;420205;BALNEÁRIO BARRA DO SUL;1123;5213;22;5213;2951;12506;23.6;177;11271;
RN;240080;ANGICOS;1124;3350;34;3350;2653;12112;21.9;126;11695;
SE;280140;CARIRA;1124;5350;21;5350;4616;20517;22.5;116;22393;
SP;353010;MIRANDÓPOLIS;1124;8055;14;8055;6451;26655;24.2;125;29844;
MG;315360;PRUDENTE DE MORAIS;1125;3005;37;3005;2824;12174;23.2;106;10931;
MG;316220;SÃO JOÃO BATISTA DO GLÓRIA;1126;2244;50;2244;2424;8751;27.7;93;7541;
MA;210745;OLINDA NOVA DO MARANHÃO;1126;3297;34;3297;2829;14659;19.3;117;14968;
MG;311070;CAMBUQUIRA;1126;4251;26;4251;3538;12774;27.7;120;12810;
MS;500500;JARDIM;1126;6448;17;5076;6448;26320;24.5;79;26375;
MA;210330;CODÓ;11261;26556;42;26556;20071;103995;19.3;132;123368;
PR;410070;ALTO PIQUIRI;1127;2129;53;2129;2277;9944;22.9;94;9722;
AM;130030;AUTAZES;1128;3789;30;3789;3800;23750;16;100;41005;
SE;280230;FREI PAULO;1128;3864;29;3864;3334;14816;22.5;116;15688;
SP;355500;TUPÃ;1129;10065;11;10065;10820;44712;24.2;93;65615;
SP;352020;IGARATÁ;1129;3274;34;3274;2630;10868;24.2;124;9631;
RS;430870;GAURAMA;113;1646;7;1368;1646;6189;26.6;83;5447;
SP;350140;ÁLVARO DE CARVALHO;113;1835;6;1015;1835;7582;24.2;55;5320;
SP;351970;IBIÚNA;113;5967;2;4050;5967;24659;24.2;68;80062;
