Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
Indicador: Proporção de mulheres com coleta de citopatológico na APS
Dados Preliminares:
Considerado apenas (eSF e eAP) válidas para o componente de desempenho
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q2 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
SP;353450;OSCAR BRESSANE;420;949;44;949;1042;3570;760;91;2603;
MG;315220;PORTEIRINHA;4200;11010;38;11010;11029;39963;10438;100;37823;
RS;431447;PINHAL GRANDE;421;1071;39;1071;1111;4207;1138;96;4309;
PR;412065;QUARTO CENTENÁRIO;421;1295;33;1295;1448;4847;1320;89;4420;
AL;270900;TANQUE D'ARCA;421;1822;23;1822;1843;6911;1631;99;6115;
PB;251580;SERRA REDONDA;421;2056;20;2056;2132;7937;1881;96;7001;
RS;430770;ESTEIO;4214;20793;20;20793;20466;72663;23477;102;83352;
GO;521190;JATAÍ;4216;19933;21;19933;17537;65330;27708;114;103221;
SE;280250;GENERAL MAYNARD;422;1006;42;1006;1005;3627;948;100;3421;
SC;421450;RIO DO CAMPO;422;1999;21;1999;2093;7624;1610;96;5864;
MA;211285;VILA NOVA DOS MARTÍRIOS;422;2399;18;2399;2177;10231;2937;110;13800;
RS;431395;PANTANO GRANDE;422;2646;16;2646;2651;9941;2399;100;8995;
PA;150610;PRIMAVERA;422;3085;14;3085;3055;12397;2683;101;10889;
SP;352780;LUPÉRCIO;423;1327;32;1327;1409;5048;1286;94;4608;
RS;430720;ERVAL GRANDE;423;1482;29;1482;1578;5820;1296;94;4780;
MT;510724;SANTA CARMEM;423;1489;28;1489;1404;5990;1078;106;4600;
RS;430512;CERRITO;423;1835;23;1835;1860;6935;1611;99;6005;
SC;420610;GRÃO PARÁ;423;1938;22;1938;1969;7333;1778;98;6621;
SP;354200;QUINTANA;423;2104;20;2104;2237;7952;1895;94;6736;
BA;292420;PEDRO ALEXANDRE;423;3131;14;3131;2944;12682;3876;106;16698;
MA;210255;CAMPESTRE DO MARANHÃO;423;3352;13;3352;3228;13508;3472;104;14530;
SC;421125;MORRO GRANDE;423;877;48;877;925;3398;785;95;2884;
MG;315670;SABARÁ;4233;27438;15;27438;25518;89650;39246;108;137877;
MG;312510;EXTREMA;4236;17540;24;17540;17318;65020;10028;101;37649;
PE;260110;ARARIPINA;4237;17443;24;17443;16329;67927;20505;107;85301;
TO;171884;SANDOLÂNDIA;424;1103;38;1103;1155;4395;886;95;3371;
PB;250200;BELÉM DO BREJO DO CRUZ;424;1930;22;1930;1889;7127;1950;102;7356;
CE;230910;MULUNGU;424;2635;16;2635;2564;10579;2680;103;11056;
SP;350680;BOCAINA;424;2771;15;2771;2581;9610;3376;107;12571;
PI;220750;PALMEIRAIS;424;3252;13;3252;3193;13185;3544;102;14633;
MA;210350;COLINAS;424;8901;5;8901;7939;33536;9811;112;41443;
SC;421755;SERRA ALTA;424;970;44;970;1033;3626;926;94;3249;
PR;412710;TELÊMACO BORBA;4248;23071;18;23071;22043;85593;20754;105;80588;
MG;310870;BRÁS PIRES;425;1167;36;1167;1188;4353;1161;98;4255;
PB;251590;SERRARIA;425;1400;30;1400;1512;5889;1550;93;6037;
GO;521130;ITARUMÃ;425;1633;26;1633;1551;6000;1897;105;7337;
PR;412340;SANTA FÉ;425;2989;14;2989;2813;9920;3496;106;12330;
MG;314700;PARACATU;4255;19927;21;19927;18245;67753;25458;109;94539;
RJ;330070;CABO FRIO;4258;28898;15;28898;25598;90485;66219;113;234077;
SP;354060;PORTO FELIZ;426;12834;3;12834;11016;40200;14715;117;53698;
RS;432055;SERTÃO SANTANA;426;1619;26;1619;1530;5903;1707;106;6586;
PR;412870;VITORINO;426;2392;18;2392;2515;9121;1897;95;6879;
MG;315110;PIRAPETINGA;426;2945;14;2945;2853;9924;3102;103;10791;
CE;230650;ITAPIÚNA;426;4167;10;4167;3966;15642;5237;105;20653;
AL;270860;SÃO MIGUEL DOS CAMPOS;4266;15375;28;15375;13889;53884;16065;111;62328;
AL;270630;PALMEIRA DOS ÍNDIOS;4267;20799;21;20799;20957;75641;20351;99;73452;
MS;500755;SANTA RITA DO PARDO;427;1809;24;1809;1690;6526;2058;107;7948;
PR;412788;TUNAS DO PARANÁ;427;1841;23;1841;1528;7458;1899;120;9269;
AL;270610;OURO BRANCO;427;2994;14;2994;2958;12077;2835;101;11573;
BA;291800;JEQUIÉ;4271;24883;17;24883;24321;85615;44394;102;156277;
MG;313940;MANHUAÇU;4278;27496;16;27496;26886;102632;24120;102;92074;
RS;430370;CAMPINA DAS MISSÕES;428;1646;26;1646;1786;6184;1538;92;5325;
SP;354500;SALESÓPOLIS;428;2223;19;2223;1605;6114;4557;139;17363;
SP;355440;TERRA ROXA;428;2575;17;2575;2521;9303;2575;102;9502;
PR;412070;QUATIGUÁ;428;2647;16;2647;2699;9085;2229;98;7504;
SE;280470;NOSSA SENHORA DE LOURDES;429;1835;23;1835;1872;7093;1718;98;6509;
BA;290640;CANDEAL;429;2275;19;2275;2239;8854;2051;102;8109;
MG;316370;SÃO LOURENÇO;4297;12862;33;12862;13015;44401;13642;99;46539;
PI;220740;PALMEIRA DO PIAUÍ;43;1158;4;1158;1161;4900;1192;100;5029;
TO;170100;ANANÁS;43;2541;2;2541;2559;10328;2338;99;9435;
RS;432235;UNIÃO DA SERRA;43;299;14;299;301;1315;248;99;1084;
MG;316820;TAPIRAÍ;43;465;9;465;487;1849;492;95;1869;
PI;220130;BARREIRAS DO PIAUÍ;43;791;5;791;785;3432;768;101;3356;
SP;354840;SANTÓPOLIS DO AGUAPEÍ;430;1284;33;1284;1209;4770;1231;106;4856;
MA;211200;TASSO FRAGOSO;430;2152;20;2152;2095;9960;1818;103;8642;
RR;140023;CAROEBE;430;2284;19;2284;2257;9902;2415;101;10595;
BA;291310;IBITITÁ;430;4253;10;4253;4084;15662;4445;104;17048;
PI;220272;COCAL DOS ALVES;431;1855;23;1855;1799;7047;1578;103;6180;
SC;420770;IPUMIRIM;431;2165;20;2165;2227;8121;2097;97;7647;
RS;430880;GENERAL CÂMARA;431;2210;20;2210;2325;8857;2189;95;8339;
BA;293170;TERRA NOVA;431;3586;12;3586;3605;12671;3704;99;13018;
PB;251220;PRATA;432;1251;35;1251;1229;4830;1085;102;4265;
CE;231370;UMARI;432;2034;21;2034;2090;8043;2011;97;7740;
PI;220025;ALAGOINHA DO PIAUÍ;432;2041;21;2041;2028;7324;2126;101;7678;
SP;353260;NHANDEARA;432;2181;20;2181;2145;7495;3313;102;11575;
BA;291845;JUCURUÇU;432;2322;19;2322;2389;9367;2259;97;8856;
BA;290685;CAPELA DO ALTO ALEGRE;432;2822;15;2822;2864;10570;3142;99;11597;
RN;241400;TANGARÁ;432;3995;11;3995;3797;15118;4021;105;16008;
MG;314537;NOVORIZONTE;433;1316;33;1316;1286;5410;1271;102;5348;
GO;520410;CACHOEIRA ALTA;433;3153;14;3153;2737;11668;3013;115;12843;
ES;320010;AFONSO CLÁUDIO;4330;9074;48;9074;9257;34295;8186;98;30326;
PE;260720;IPOJUCA;4336;22510;19;22510;18727;75010;24742;120;99101;
MG;313560;JEQUITAÍ;434;1958;22;1958;1959;6943;2090;100;7407;
SP;353660;PAULO DE FARIA;434;2160;20;2160;2195;8010;2459;98;8973;
GO;521500;NOVA VENEZA;434;2903;15;2903;2885;10594;2776;101;10193;
CE;231400;VÁRZEA ALEGRE;4344;11844;37;11844;12055;44290;11181;98;41078;
PR;410322;BOM SUCESSO DO SUL;435;1062;41;1062;1103;3932;910;96;3244;
RN;240400;FRUTUOSO GOMES;435;1260;35;1260;1266;4547;1118;100;4015;
PB;250260;IGARACY;435;1696;26;1696;1715;6539;1598;99;6092;
MG;312710;FRUTAL;436;12628;3;12628;11291;41925;16295;112;60508;
PB;250855;LOGRADOURO;436;1362;32;1362;1331;5350;1096;102;4406;
BA;290480;CAATIBA;436;1754;25;1754;1524;6629;1433;115;6232;
RS;431415;PAVERAMA;436;2202;20;2202;2314;8730;2264;95;8541;
RO;110008;COSTA MARQUES;436;2601;17;2601;2140;9861;4178;122;19255;
MT;510805;TERRA NOVA DO NORTE;436;3028;14;3028;3385;11917;2637;89;9284;
PI;220180;BOCAINA;437;1261;35;1261;1313;4850;1221;96;4509;
MG;313870;LUMINÁRIAS;437;1466;30;1466;1423;5343;1446;103;5431;
SP;351710;GLICÉRIO;437;1471;30;1471;1495;5536;1308;98;4842;
PR;412880;XAMBRÊ;437;1810;24;1810;1854;6789;1525;98;5584;
SP;354760;SANTA ROSA DE VITERBO;437;2092;21;2092;1835;6617;7476;114;26960;
SC;420370;CANELINHA;437;3377;13;3377;3218;12201;3311;105;12553;
RO;110032;SÃO MIGUEL DO GUAPORÉ;437;4215;10;4215;3938;15004;6075;107;23147;
MA;210340;COELHO NETO;4372;9867;44;9867;9519;40004;11851;104;49804;
BA;291480;ITABUNA;4377;52013;8;52013;51125;171248;63925;102;214123;
PI;221063;SEBASTIÃO LEAL;438;1305;34;1305;1254;5373;1006;104;4311;
SC;421180;OURO;438;2101;21;2101;2079;7461;2020;101;7251;
GO;520590;CORUMBAÍBA;438;2473;18;2473;2109;7982;2645;117;10012;
