Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
Indicador: Proporção de gestantes com atendimento odontológico realizado
Dados Preliminares:
Considerado apenas (eSF e eAP) válidas para o componente de desempenho
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q3 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
MG;312330;DORES DO TURVO;1;14;7;10;14;5053;12;71;4202;
RS;430620;CRUZEIRO DO SUL;1;14;7;6;14;5681;31;43;12457;
RJ;330380;PARATY;1;140;1;140;164;37421;194;85;44175;
SC;420517;ENTRE RIOS;1;15;7;7;15;3635;13;47;3232;
SP;351430;DOURADO;1;15;7;7;15;6449;21;47;8883;
SP;354210;RAFARD;1;16;6;2;16;5183;29;13;9126;
SP;355620;VALINHOS;1;160;1;13;160;56230;379;8;133169;
PR;410730;DOUTOR CAMARGO;1;19;5;11;19;6945;16;58;5987;
RJ;330320;NILÓPOLIS;1;191;1;75;191;58839;529;39;162893;
SP;353284;NOVA CANAÃ PAULISTA;1;2;50;2;0;2460;0;0;1824;
RS;430925;GUABIJU;1;2;50;2;1;1589;1;200;1478;
RJ;330160;DUAS BARRAS;1;21;5;12;21;7168;34;57;11563;
RJ;330230;LAJE DO MURIAÉ;1;21;5;21;12;5608;16;175;7298;
RJ;330530;SÃO SEBASTIÃO DO ALTO;1;22;5;13;22;7956;26;59;9416;
SP;353680;PEDRA BELA;1;22;5;16;22;6285;21;73;6127;
SP;351470;ECHAPORÃ;1;24;4;24;22;7109;19;109;6026;
MG;310180;ALPERCATA;1;24;4;5;24;6596;27;21;7448;
SC;421270;PETROLÂNDIA;1;28;4;28;19;7106;16;147;5873;
RO;110143;NOVA UNIÃO;1;28;4;28;25;6515;26;112;6822;
RS;431050;IRAÍ;1;29;3;14;29;8046;25;48;7046;
SP;350335;ARCO-ÍRIS;1;3;33;1;3;2327;2;33;1755;
RS;431755;SANTO ANTÔNIO DO PALMA;1;3;33;1;3;2461;3;33;2118;
MT;510670;PONTE BRANCA;1;3;33;2;3;2158;2;67;1525;
RS;430225;BOA VISTA DO SUL;1;3;33;2;3;2940;3;67;2773;
RS;430192;BARRA DO RIO AZUL;1;3;33;3;1;2011;1;300;1621;
PR;410340;CAFEARA;1;3;33;3;3;3413;3;100;2973;
RO;110050;NOVO HORIZONTE DO OESTE;1;31;3;31;26;8007;26;119;8125;
SP;352820;MACEDÔNIA;1;4;25;1;4;2261;7;25;3686;
RS;431300;NOVA BRÉSCIA;1;4;25;1;4;3613;4;25;3345;
GO;520082;AMARALINA;1;4;25;4;2;3957;2;200;3875;
SC;420475;CUNHATAÍ;1;5;20;1;5;2283;4;20;1972;
SC;421085;MIRIM DOCE;1;5;20;1;5;2871;4;20;2257;
RS;431171;MAÇAMBARÁ;1;5;20;1;5;3428;7;20;4539;
MG;311470;CARVALHÓPOLIS;1;5;20;3;5;2680;7;60;3614;
RS;431861;SÃO JOSÉ DO SUL;1;5;20;3;5;2922;4;60;2464;
MG;311310;CARANAÍBA;1;5;20;3;5;3397;5;60;3150;
RS;431261;MUITOS CAPÕES;1;5;20;4;5;3360;5;80;3184;
SP;354995;SÃO LOURENÇO DA SERRA;1;50;2;38;50;15182;53;76;16127;
MG;315620;ROCHEDO DE MINAS;1;6;17;1;6;2683;5;17;2335;
RS;432370;VISTA GAÚCHA;1;6;17;2;6;3086;6;33;2858;
MG;317110;VERÍSSIMO;1;6;17;6;2;3330;3;300;4090;
RS;430175;BARÃO DO TRIUNFO;1;6;17;6;3;2034;11;200;7550;
MG;314640;PAINEIRAS;1;6;17;6;3;4285;3;200;4440;
RS;430511;CENTENÁRIO;1;6;17;6;5;3125;5;120;2865;
RS;431500;PORTO LUCENA;1;6;17;6;5;4812;5;120;4514;
SP;355365;TAQUARAL;1;6;17;6;6;3621;5;100;2815;
SP;353430;ORLÂNDIA;1;64;2;19;64;21249;134;30;44682;
RO;110150;SERINGUEIRAS;1;68;1;68;48;13199;43;142;11846;
SP;354740;SANTA RITA D'OESTE;1;7;14;1;7;3307;5;14;2476;
PI;220960;SÃO FÉLIX DO PIAUÍ;1;7;14;2;7;3269;6;29;2923;
MG;316905;TOCOS DO MOJI;1;7;14;2;7;3794;8;29;4117;
MG;311850;CONSOLAÇÃO;1;7;14;7;4;1973;4;175;1786;
RS;431850;SÃO JOSÉ DO NORTE;1;75;1;75;50;19457;72;150;27866;
RS;430783;EUGÊNIO DE CASTRO;1;8;13;3;8;2945;6;38;2310;
RS;432252;VALE VERDE;1;8;13;4;8;3785;7;50;3531;
SP;352890;MARIÁPOLIS;1;8;13;4;8;3862;8;50;4098;
MG;315740;SANTA CRUZ DO ESCALVADO;1;8;13;4;8;4931;8;50;4693;
MG;317150;MATHIAS LOBATO;1;8;13;5;8;3182;8;63;3157;
MG;313080;INGAÍ;1;8;13;8;6;2946;6;133;2785;
MG;313830;LEANDRO FERREIRA;1;8;13;8;6;3723;5;133;3222;
RS;430695;ENTRE RIOS DO SUL;1;9;11;3;9;3213;8;33;2724;
MG;316340;SÃO JOSÉ DO GOIABAL;1;9;11;9;10;5450;10;90;5356;
MT;510757;RONDOLÂNDIA;1;9;11;9;4;3374;5;225;4069;
RS;431843;SÃO JOÃO DO POLÊSINE;1;9;11;9;8;3199;6;113;2535;
MG;316225;SÃO JOÃO DA LAGOA;10;10;100;10;10;5114;10;100;4949;
MG;312530;FARIA LEMOS;10;10;100;10;11;3291;11;91;3202;
TO;171840;PRESIDENTE KENNEDY;10;10;100;10;11;3525;11;91;3668;
SP;352215;ITAÓCA;10;10;100;10;11;3890;9;91;3332;
MG;312520;FAMA;10;10;100;10;2;2467;2;500;2374;
RS;430462;CAPÃO BONITO DO SUL;10;10;100;10;3;2325;2;333;1628;
RS;430957;HERVEIRAS;10;10;100;10;4;2817;4;250;3019;
SC;420535;FLOR DO SERTÃO;10;10;100;10;5;1993;4;200;1575;
SP;354625;SANTA CRUZ DA ESPERANÇA;10;10;100;10;5;2578;4;200;2166;
MG;311720;CONCEIÇÃO DAS PEDRAS;10;10;100;10;5;2974;5;200;2814;
PI;221170;WALL FERRAZ;10;10;100;10;5;4374;5;200;4479;
TO;172000;SANTA TEREZINHA DO TOCANTINS;10;10;100;10;6;2653;6;167;2530;
SC;420215;BELMONTE;10;10;100;10;6;3151;5;167;2712;
PI;220554;LAGOINHA DO PIAUÍ;10;10;100;10;6;3229;5;167;2870;
MG;314920;PEDRINÓPOLIS;10;10;100;10;6;3869;6;167;3651;
SC;421568;SANTA TEREZINHA DO PROGRESSO;10;10;100;10;7;3023;5;143;2317;
MG;313790;LAMIM;10;10;100;10;7;3944;6;143;3366;
SP;354010;PONGAÍ;10;10;100;10;8;3686;7;125;3385;
PR;412320;SANTA CECÍLIA DO PAVÃO;10;11;91;11;11;4141;9;100;3253;
RN;241170;SÃO BENTO DO TRAIRÍ;10;11;91;11;11;4292;12;100;4541;
MG;312675;FRANCISCÓPOLIS;10;11;91;11;12;5202;12;92;5287;
MG;315440;RESSAQUINHA;10;11;91;11;12;5313;11;92;4826;
SP;353960;PLANALTO;10;11;91;11;13;5278;13;85;5370;
PB;250855;LOGRADOURO;10;11;91;11;13;5324;11;85;4406;
MG;312650;FRANCISCO BADARÓ;10;11;91;11;13;8209;16;85;10311;
RS;431346;NOVO XINGU;10;11;91;11;2;1925;2;550;1705;
GO;520310;BALIZA;10;11;91;11;5;4195;6;220;5418;
AL;270700;PINDOBA;10;11;91;11;6;2739;6;183;2903;
SP;353715;PEDRINHAS PAULISTA;10;11;91;11;6;3535;5;183;3109;
MG;314950;PEQUERI;10;11;91;11;7;4161;6;157;3340;
GO;521490;NOVA ROMA;10;11;91;11;8;3689;7;138;3208;
PB;250115;AREIA DE BARAÚNAS;10;11;91;11;9;2365;8;122;2105;
PB;250073;AMPARO;10;11;91;11;9;2889;7;122;2264;
MG;316265;SÃO JOÃO DO PACUÍ;10;11;91;11;9;4020;10;122;4476;
RS;431930;SÃO PAULO DAS MISSÕES;10;11;91;11;9;6544;8;122;5654;
MT;510395;GLÓRIA D'OESTE;10;12;83;12;10;3643;8;120;2990;
PI;220360;ELISEU MARTINS;10;12;83;12;11;5129;11;109;4943;
PI;221090;SOCORRO DO PIAUÍ;10;12;83;12;12;4560;12;100;4557;
RS;430720;ERVAL GRANDE;10;12;83;12;12;5755;10;100;4780;
RS;430540;CHIAPETTA;10;12;83;12;13;4442;11;92;3684;
RS;431043;IPÊ;10;12;83;12;13;6963;13;92;6736;
GO;520160;ARAÇU;10;12;83;12;14;5250;9;86;3450;
SC;421560;SANTA ROSA DE LIMA;10;12;83;12;5;2453;4;240;2151;
RS;432375;VITÓRIA DAS MISSÕES;10;12;83;12;6;3747;5;200;3052;
SC;421575;SÃO BERNARDINO;10;12;83;12;7;3148;5;171;2239;
PI;220779;PAU D'ARCO DO PIAUÍ;10;12;83;12;7;4002;7;171;4084;
PR;411660;NOVA AMÉRICA DA COLINA;10;12;83;12;7;4064;6;171;3424;
RS;431275;NOVA ALVORADA;10;12;83;12;8;3628;8;150;3698;
SC;420417;CERRO NEGRO;10;13;77;10;13;4045;10;77;3013;
MG;311205;CANTAGALO;10;13;77;13;10;4136;11;130;4575;
SP;354320;RIBEIRÃO DO SUL;10;13;77;13;13;5216;11;100;4537;
SC;421140;NOVA ERECHIM;10;13;77;13;13;5666;12;100;5163;
RS;430955;HARMONIA;10;13;77;13;13;6229;10;100;4967;
GO;520396;BURITINÓPOLIS;10;13;77;13;14;4020;11;93;3272;
MG;316390;SÃO PEDRO DA UNIÃO;10;13;77;13;15;5767;12;87;4563;
PI;220130;BARREIRAS DO PIAUÍ;10;13;77;13;6;3526;6;217;3356;
SP;354280;RIBEIRA;10;13;77;13;7;3890;6;186;3320;
PI;220935;SANTANA DO PIAUÍ;10;13;77;13;7;4579;7;186;4650;
TO;171245;LUZINÓPOLIS;10;13;77;13;9;3222;9;144;3200;
SC;420419;CHAPADÃO DO LAGEADO;10;14;71;14;10;3296;9;140;3025;
PI;221097;TANQUE DO PIAUÍ;10;14;71;14;10;3457;8;140;2781;
PI;221010;SÃO JOSÉ DO PEIXE;10;14;71;14;10;3958;9;140;3737;
RN;241500;VILA FLOR;10;14;71;14;11;3555;10;127;3217;
SP;353090;MOMBUCA;10;14;71;14;16;4559;12;88;3523;
TO;171110;ITAPORÃ DO TOCANTINS;10;14;71;14;9;2819;8;156;2412;
PR;410322;BOM SUCESSO DO SUL;10;15;67;15;11;3921;9;136;3244;
GO;521971;SANTO ANTÔNIO DA BARRA;10;15;67;15;11;5383;10;136;4886;
RS;432030;SELBACH;10;15;67;15;12;5675;11;125;5114;
GO;521290;MARZAGÃO;10;15;67;15;13;3150;9;115;2263;
SP;353040;MIRASSOLÂNDIA;10;15;67;15;14;5263;13;107;4966;
MG;315750;SANTA EFIGÊNIA DE MINAS;10;15;67;15;16;4885;14;94;4354;
SE;280650;SANTA ROSA DE LIMA;10;16;63;11;16;4263;15;69;3933;
PR;411000;IGUARAÇU;10;16;63;11;16;5196;14;69;4475;
SP;350240;ANHUMAS;10;16;63;13;16;4804;14;81;4172;
RS;431920;SÃO NICOLAU;10;16;63;16;14;5266;14;114;5153;
MG;313430;ITUMIRIM;10;16;63;16;17;7090;14;94;5978;
PR;410785;FLOR DA SERRA DO SUL;10;16;63;16;18;5754;14;89;4583;
MG;312660;FRANCISCO DUMONT;10;16;63;16;9;5190;9;178;5268;
GO;521870;RIANÁPOLIS;10;17;59;17;14;5247;13;121;4832;
PA;150746;SÃO JOÃO DA PONTA;10;17;59;17;16;5867;17;106;6294;
BA;290950;CRAVOLÂNDIA;10;18;56;11;18;5360;18;61;5352;
SC;420435;CORDILHEIRA ALTA;10;18;56;12;18;5360;15;67;4585;
RS;430710;HERVAL;10;18;56;14;18;6647;18;78;6807;
RS;430150;AUGUSTO PESTANA;10;18;56;15;18;7271;16;83;6545;
RN;241160;SÃO BENTO DO NORTE;10;18;56;18;10;2734;10;180;2687;
SC;421330;PONTE ALTA;10;18;56;18;19;5590;16;95;4619;
RS;430471;CARAÁ;10;18;56;18;8;8277;8;225;8426;
PB;251380;SANTA TERESINHA;10;19;53;15;19;6032;14;79;4550;
MG;316530;SÃO VICENTE DE MINAS;10;19;53;15;19;7648;20;79;7876;
PR;410770;FÊNIX;10;19;53;19;16;5001;15;119;4734;
SP;351190;CLEMENTINA;10;19;53;19;17;7487;20;112;8894;
MG;312380;ENGENHEIRO NAVARRO;10;20;50;12;20;7109;20;60;7240;
SP;350540;BARRA DO TURVO;10;20;50;12;20;7660;20;60;7606;
MG;313970;MARAVILHAS;10;20;50;15;20;7864;21;75;8113;
BA;292273;NOVA FÁTIMA;10;20;50;20;17;8294;16;118;7830;
GO;522145;TROMBAS;10;20;50;20;6;3422;6;333;3497;
PR;411342;LIDIANÓPOLIS;10;21;48;11;21;4678;14;52;3155;
SP;350300;ARAMINA;10;21;48;13;21;6747;18;62;5689;
SP;351519;ESPÍRITO SANTO DO TURVO;10;21;48;21;14;5120;13;150;4926;
RN;240680;LAJES PINTADAS;10;22;45;17;22;5183;20;77;4768;
PB;250153;BARAÚNA;10;22;45;22;15;5354;14;147;5033;
SP;354190;QUELUZ;10;22;45;22;17;8718;27;129;13788;
RS;430590;CORONEL BICACO;10;22;45;22;25;8036;22;88;7213;
SP;355535;UBARANA;10;23;43;16;23;7173;21;70;6488;
RN;241340;SERRA NEGRA DO NORTE;10;23;43;23;17;8025;17;135;8105;
PR;410600;CONGONHINHAS;10;23;43;23;26;8124;28;88;8896;
SP;352810;MACAUBAL;10;24;42;13;24;8983;22;54;8174;
BA;290440;BREJOLÂNDIA;10;24;42;24;19;9054;22;126;10675;
SC;420410;CAXAMBU DO SUL;10;24;42;24;22;5523;14;109;3462;
MA;210725;NOVA COLINAS;10;24;42;24;25;5709;24;96;5469;
MS;500150;BANDEIRANTES;10;25;40;25;24;6734;26;104;7281;
MG;310050;AÇUCENA;10;26;38;18;26;9373;26;69;9270;
RS;430064;AMETISTA DO SUL;10;26;38;26;25;8413;22;104;7396;
MG;312050;CRISTINA;10;26;38;26;27;10608;26;96;10211;
PB;251040;OLHO D'ÁGUA;10;28;36;17;28;6786;26;61;6399;
RN;240330;ENCANTO;10;28;36;28;25;5382;26;112;5697;
MG;314080;MATIAS BARBOSA;10;29;34;29;32;15253;31;91;14626;
MA;210312;CENTRAL DO MARANHÃO;10;30;33;16;30;6393;41;53;8806;
SC;420870;JACINTO MACHADO;10;30;33;21;30;10939;28;70;10337;
BA;290640;CANDEAL;10;30;33;30;20;8881;18;150;8109;
SP;354500;SALESÓPOLIS;10;30;33;30;22;7230;54;136;17363;
PR;410950;GUARAQUEÇABA;10;30;33;30;26;8303;24;115;7554;
MG;310970;CACHOEIRA DE MINAS;10;32;31;13;32;11677;32;41;11609;
PR;411275;JESUÍTAS;10;32;31;15;32;10049;26;47;8251;
RS;431306;NOVA HARTZ;10;32;31;32;36;11509;69;89;22147;
RN;241140;SANTANA DO MATOS;10;34;29;34;35;12460;33;97;11808;
SC;420470;CUNHA PORÃ;10;35;29;27;35;12460;31;77;11150;
PR;411722;NOVA SANTA ROSA;10;36;28;17;36;9089;33;47;8311;
RN;240540;JAPI;10;37;27;24;37;6595;28;65;4935;
MG;317050;URUCÂNIA;10;39;26;27;39;11525;35;69;10333;
RJ;330022;AREAL;10;39;26;39;43;13642;40;91;12763;
MG;314470;NOVA ERA;10;42;24;32;42;13042;56;76;17524;
PR;410800;FLORESTÓPOLIS;10;45;22;29;45;12809;36;64;10360;
SP;353700;PEDREGULHO;10;53;19;40;53;15869;56;75;16876;
PA;150450;MELGAÇO;10;54;19;54;38;6718;159;142;28121;
ES;320313;JOÃO NEIVA;10;56;18;30;56;17939;52;54;16774;
SP;351760;GUAPIARA;10;67;15;41;67;18687;61;61;16896;
SP;353190;MORRO AGUDO;10;88;11;46;88;26978;109;52;33598;
CE;230700;JAGUARUANA;100;100;100;100;111;34344;110;90;33960;
CE;231320;TAMBORIL;100;102;98;102;82;25594;84;124;26199;
MA;210805;PAULINO NEVES;100;105;95;105;101;16106;102;104;16295;
BA;290670;CÂNDIDO SALES;100;111;90;111;98;27392;89;113;24921;
AL;270920;TRAIPU;100;115;87;115;66;21481;86;174;27934;
SE;280320;ITAPORANGA D'AJUDA;100;116;86;116;127;32786;136;91;35054;
CE;230320;CARIRIAÇU;100;117;85;117;128;30106;115;91;27008;
GO;520030;ALEXÂNIA;100;121;83;121;135;31757;121;90;28360;
SC;420545;FORQUILHINHA;100;160;63;120;160;35155;126;75;27621;
MA;211020;SANTA RITA;100;164;61;164;136;32207;164;121;38732;
AC;120050;SENA MADUREIRA;100;199;50;199;198;38011;246;101;47168;
RS;430040;ALEGRETE;100;200;50;156;200;64745;224;78;72493;
TO;171610;PARAÍSO DO TOCANTINS;100;237;42;176;237;45241;275;74;52521;
SP;353470;OURINHOS;100;243;41;243;213;62469;393;114;115139;
AL;270430;MACEIÓ;1007;1666;60;1666;1416;320440;4557;118;1031597;
ES;320010;AFONSO CLÁUDIO;101;105;96;105;119;34569;104;88;30326;
AL;270550;MURICI;101;120;84;120;130;27488;134;92;28428;
AP;160053;PORTO GRANDE;101;124;81;124;87;16673;120;143;22927;
PA;150290;CURUÇÁ;101;133;76;133;116;30366;157;115;41093;
MG;313250;ITAMARANDIBA;101;145;70;145;132;34234;135;110;35130;
AM;130030;AUTAZES;101;159;64;113;159;23497;277;71;41005;
PB;250970;MONTEIRO;101;168;60;114;168;38105;148;68;33638;
SP;350610;BEBEDOURO;101;264;38;157;264;73074;280;59;77612;
RS;430770;ESTEIO;101;275;37;208;275;76151;301;76;83352;
MG;313240;ITAJUBÁ;101;338;30;204;338;91019;363;60;97782;
SC;420200;BALNEÁRIO CAMBORIÚ;101;380;27;380;378;115084;490;101;149227;
PE;261160;RECIFE;1013;3225;31;2397;3225;796746;6723;74;1661017;
MG;316040;SANTO ANTÔNIO DO MONTE;102;119;86;119;99;29878;95;120;28603;
PI;220570;LUÍS CORREIA;102;140;73;140;145;34670;128;97;30558;
MG;317200;VISCONDE DO RIO BRANCO;102;143;71;110;143;40225;154;77;43351;
MS;500330;COXIM;102;150;68;112;150;34416;146;75;33547;
SP;353050;MOCOCA;102;151;68;151;172;52696;225;88;69072;
PB;251120;PEDRAS DE FOGO;102;169;60;119;169;34757;139;70;28607;
MG;316553;SARZEDO;102;196;52;110;196;40405;165;56;34050;
ES;320455;SANTA MARIA DE JETIBÁ;102;207;49;167;207;44642;193;81;41588;
RS;431830;SÃO GABRIEL;102;209;49;173;209;57068;228;83;62187;
MG;317040;UNAÍ;102;233;44;193;233;53059;375;83;85461;
RJ;330190;ITABORAÍ;102;503;20;503;582;168408;844;86;244416;
ES;320080;BAIXO GUANDU;103;115;90;115;113;32548;109;102;31263;
PB;251390;SÃO BENTO;103;135;76;135;118;35650;115;114;34650;
PA;150350;IRITUIA;103;144;72;144;118;28506;135;122;32639;
CE;230690;JAGUARIBE;103;155;66;103;155;37608;143;66;34592;
MA;210200;BOM JARDIM;103;157;66;157;143;33284;181;110;42010;
PA;150405;MÃE DO RIO;103;162;64;162;182;32522;170;89;30389;
PR;412060;PRUDENTÓPOLIS;103;165;62;165;159;45375;185;104;52776;
PR;411580;MEDIANEIRA;103;167;62;141;167;36682;214;84;46940;
GO;521850;QUIRINÓPOLIS;103;182;57;113;182;49820;187;62;51323;
MA;211260;URBANO SANTOS;103;187;55;187;164;29054;191;114;33791;
RR;140045;PACARAIMA;103;192;54;129;192;35840;108;67;20108;
PE;261580;TUPANATINGA;104;121;86;121;76;20672;102;159;27793;
CE;230530;IBIAPINA;104;126;83;126;116;25761;113;109;25165;
MG;316292;SÃO JOAQUIM DE BICAS;104;128;81;128;120;34025;115;107;32696;
