Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
Indicador: Proporção de mulheres com coleta de citopatológico na APS
Dados Preliminares:
Considerado apenas equipes (eSF e eAP) homologadas
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q3 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
SP;353640;PAULICÉIA;1029;2606;39;2606;2594;9905;1975;100;7540;
PE;260850;LAGOA DE ITAENGA;1029;6170;17;6170;5791;21740;5724;107;21490;
GO;520082;AMARALINA;103;1035;10;1035;1109;3957;1086;93;3875;
PE;260250;BREJINHO;1030;2353;44;2353;2342;8954;1959;100;7489;
MT;510190;BRASNORTE;1030;4126;25;4126;3566;16136;4546;116;20571;
PR;412660;SIQUEIRA CAMPOS;1039;5638;18;5638;5249;18903;5963;107;21476;
MT;510850;VERA;1032;2602;40;2602;2528;10423;2845;103;11731;
AL;270250;DOIS RIACHOS;1032;2717;38;2717;2687;10839;2742;101;11059;
MG;317000;UBAÍ;1032;2730;38;2730;2571;10914;2983;106;12661;
RR;140040;NORMANDIA;1033;2294;45;2294;1644;11116;1741;140;11772;
SP;350050;ÁGUAS DE LINDÓIA;1035;4628;22;4628;4330;14980;5466;107;18908;
MG;316295;SÃO JOSÉ DA LAPA;1036;7368;14;7368;6523;23908;6682;113;24490;
MA;210980;SANTA HELENA;1037;7160;14;7160;6544;27433;10216;109;42829;
PR;411390;MALLET;1039;3630;29;3630;3660;13873;3614;99;13697;
SC;420990;LONTRAS;1039;4035;26;4035;3948;15048;3279;102;12497;
CE;230360;CATARINA;1040;2925;36;2925;3355;11683;6043;87;21041;
PA;150835;VITÓRIA DO XINGU;1040;4143;25;4143;3770;16426;3539;110;15421;
GO;521950;SANTA ROSA DE GOIÁS;104;1201;9;1011;1201;3791;697;84;2200;
MG;310770;BOM JESUS DO AMPARO;104;1558;7;1558;1595;5792;1702;98;6182;
RS;430642;DOIS IRMÃOS DAS MISSÕES;104;591;18;591;648;2408;536;91;1992;
MG;312470;ESTRELA DO INDAIÁ;104;797;13;797;849;3039;973;94;3483;
SP;354440;RUBIÁCEA;104;931;11;931;881;3351;840;106;3195;
MA;210320;CHAPADINHA;1040;21125;5;21125;19352;83012;18814;109;80705;
SC;420205;BALNEÁRIO BARRA DO SUL;1040;3774;28;3774;3662;13223;3121;103;11271;
RN;240990;PENDÊNCIAS;1040;3991;26;3991;3866;14580;4086;103;15411;
BA;291040;ENCRUZILHADA;1040;4765;22;4765;4290;18251;3741;111;15914;
BA;290940;COTEGIPE;1043;3232;32;3232;3155;12644;3432;102;13756;
MS;500740;RIO VERDE DE MATO GROSSO;1044;5487;19;5487;5701;21201;5385;96;20025;
SP;353580;PARANAPANEMA;1040;5493;19;5493;5395;20007;5552;102;20588;
BA;290590;CAMPO ALEGRE DE LOURDES;1040;7321;14;7321;7248;29025;7202;101;28839;
AL;270750;PORTO REAL DO COLÉGIO;1041;4868;21;4868;4761;18778;5111;102;20158;
PA;150553;PARAUAPEBAS;10427;62001;17;62001;50580;222518;49732;123;218787;
AL;270510;MATRIZ DE CAMARAGIBE;1043;6426;16;6426;6510;24975;6419;99;24627;
PB;250939;MATURÉIA;1044;2106;50;2106;2145;8162;1758;98;6690;
SP;355510;TUPI PAULISTA;1044;4150;25;4150;3670;15099;3809;113;15670;
CE;230370;CAUCAIA;10494;82329;13;82329;73295;269986;100153;112;368918;
RO;110020;PORTO VELHO;10494;98662;11;98662;84113;326818;141284;117;548952;
PR;410700;CURIÚVA;1046;4087;26;4087;4136;15440;4096;99;15289;
MG;311260;CAPINÓPOLIS;1046;4363;24;4363;4315;16206;4338;101;16294;
MS;500793;SONORA;1046;4666;22;4666;4150;17814;4696;112;20158;
PA;150370;ITUPIRANGA;1046;9913;11;9913;9183;42748;11480;108;53439;
BA;292900;SÃO FÉLIX;1047;3938;27;3938;3824;13039;4336;103;14784;
RS;430900;GIRUÁ;1047;4504;23;4504;4718;16820;4412;95;15729;
GO;521220;JUSSARA;1049;6323;17;6323;6717;22802;5381;94;18266;
RN;240145;BARAÚNA;1049;7336;14;7336;6540;27128;7018;112;29112;
PR;411125;ITAPERUÇU;1051;8011;13;8011;7515;30484;7271;107;29493;
PR;410440;CÂNDIDO DE ABREU;1054;3894;27;3894;3993;15192;3839;98;14606;
MA;210440;GONÇALVES DIAS;105;3952;3;3952;3858;15942;4345;102;17953;
RS;431075;IVORÁ;105;562;19;562;641;2450;485;88;1854;
RN;240165;BODÓ;105;890;12;890;871;3353;564;102;2171;
PR;412035;PRANCHITA;1051;1707;62;1707;1879;6556;1443;91;5035;
RS;430600;CRISSIUMAL;1051;3710;28;3710;3888;14301;3607;95;13269;
CE;230205;BARROQUINHA;1051;4419;24;4419;4372;17188;3833;101;15069;
AM;130440;URUCURITUBA;1052;2840;37;2840;2676;13718;4700;106;24098;
PR;412796;TURVO;1053;4554;23;4554;4622;17369;3453;99;12977;
MT;510390;GENERAL CARNEIRO;106;1017;10;1017;819;3699;1268;124;5726;
BA;291600;ITANHÉM;1055;5079;21;5079;5174;19680;5056;98;19231;
BA;290689;CARAÍBAS;1056;2646;40;2646;2658;10427;2207;100;8659;
BA;291130;GENTIO DO OURO;1056;2909;36;2909;2759;11347;2744;105;11284;
RN;240010;ACARI;1056;3353;31;3353;3380;12100;3102;99;11106;
SP;352500;JANDIRA;1057;17024;6;17024;15035;53509;35890;113;127734;
PR;412780;TOMAZINA;1057;2496;42;2496;2590;9270;2151;96;7699;
MA;211223;TRIZIDELA DO VALE;1057;5870;18;5870;5662;22068;5702;104;22223;
RS;432010;SARANDI;1058;4885;22;4885;4727;17078;6927;103;25024;
AL;270660;PAULO JACINTO;1059;2041;52;2041;2095;8014;1975;97;7556;
BA;291300;IBITIARA;1062;3904;27;3904;4042;15311;4346;97;16463;
SC;420250;BOM JARDIM DA SERRA;106;1326;8;1326;1324;4940;1287;100;4801;
SP;354625;SANTA CRUZ DA ESPERANÇA;106;685;15;685;713;2578;599;96;2166;
AM;130330;NOVO ARIPUANÃ;1060;3543;30;3543;3340;16351;5401;106;26443;
PB;250280;BREJO DO CRUZ;1060;3918;27;3918;3754;14231;3769;104;14287;
SP;355220;SOROCABA;10603;61143;17;61143;53972;188695;198883;113;695328;
MG;311350;CARBONITA;1061;2526;42;2526;2540;9542;2508;99;9423;
SP;352350;ITATINGA;1061;4280;25;4280;3759;15018;5291;114;21139;
RN;241250;SÃO MIGUEL;1061;5968;18;5968;5505;20850;6281;108;23789;
MG;314830;PAULA CÂNDIDO;1062;2598;41;2598;2692;10146;2546;97;9597;
SC;422000;BALNEÁRIO RINCÃO;1069;4690;23;4690;4730;17793;3490;99;13129;
BA;292430;PIATÃ;1062;5143;21;5143;5332;19807;4537;96;16854;
PR;411695;NOVA ESPERANÇA DO SUDOESTE;1063;1647;65;1647;1765;6344;1395;93;5014;
MG;313700;LADAINHA;1063;3845;28;3845;3715;15884;4274;103;18272;
PB;250190;BELÉM;1064;5237;20;5237;5152;19542;4675;102;17733;
SP;351490;ELIAS FAUSTO;1064;5446;20;5446;5027;19085;4766;108;18095;
SP;354300;RIBEIRÃO BRANCO;1065;4284;25;4284;4069;15779;4122;105;15984;
BA;292580;QUEIMADAS;1066;4091;26;4091;3930;15081;6626;104;25428;
CE;231000;PALHANO;1068;2691;40;2691;2725;10232;2519;99;9458;
SP;351060;CARAPICUÍBA;10689;71200;15;71200;58319;208647;113307;122;405375;
SP;355230;SUD MENNUCCI;1070;2504;43;2504;2516;9064;2148;100;7738;
PR;410645;CORONEL DOMINGOS SOARES;1075;2017;53;2017;2163;9161;1780;93;7538;
RO;110175;VALE DO ANARI;107;1903;6;1903;1768;6876;2969;108;11545;
MT;510120;ARAGUAINHA;107;268;40;268;297;1038;260;90;909;
RS;430215;BOA VISTA DAS MISSÕES;107;715;15;715;754;2606;604;95;2087;
SE;280140;CARIRA;1070;5816;18;5816;5392;20977;5756;108;22393;
MG;313865;LONTRA;1071;2290;47;2290;2257;9176;2402;101;9766;
PR;411890;PÉROLA;1071;3533;30;3533;3567;12561;3239;99;11406;
AL;270210;COLÔNIA LEOPOLDINA;1072;4691;23;4691;4314;18570;5096;109;21935;
PR;410580;COLOMBO;10738;57038;19;57038;54702;203447;67025;104;249277;
BA;293330;VITÓRIA DA CONQUISTA;10802;64264;17;64264;60218;215401;96069;107;343643;
PR;411280;JOAQUIM TÁVORA;1075;3815;28;3815;3845;14107;3300;99;12108;
RN;240560;JARDIM DE PIRANHAS;1075;4167;26;4167;4095;15192;4055;102;15044;
BA;290410;BOQUIRA;1075;4327;25;4327;4177;16103;5573;104;21486;
BA;291345;IGRAPIÚNA;1076;3054;35;3054;2760;12318;2904;111;12963;
BA;293290;VALENÇA;10768;19970;54;19970;18707;67020;27319;107;97873;
RJ;330225;ITATIAIA;1079;6112;18;6112;5791;20723;9029;106;32312;
RS;430995;IBIRAPUITÃ;108;663;16;663;701;2711;1031;95;3988;
BA;291780;JAGUARIPE;1080;5302;20;5302;4923;19695;4790;108;19162;
MG;310260;ANDRADAS;1080;5906;18;5906;5674;20323;11643;104;41704;
PB;250080;ARAÇAGI;1086;4597;24;4597;4695;17669;4479;98;16857;
TO;171660;PEIXE;1082;2569;42;2569;2643;10381;3054;97;11996;
BA;290790;CIPÓ;1082;4879;22;4879;4585;17629;4526;106;17402;
MT;510460;ITIQUIRA;1084;3800;29;3800;3655;15191;3303;104;13727;
SP;354520;SALTO;1085;13937;8;13937;11721;40688;34793;119;120779;
BA;290430;BREJÕES;1085;3609;30;3609;3693;14088;3711;98;14155;
RS;430105;ARROIO DO SAL;1085;3648;30;3648;3752;13516;2910;97;10483;
RS;430420;CANDELÁRIA;1085;4658;23;4658;4492;16722;8456;104;31475;
PB;251510;SÃO SEBASTIÃO DE LAGOA DE ROÇA;1086;3294;33;3294;3288;12502;3102;100;11793;
PE;260490;CUMARU;1086;4259;25;4259;4428;15905;2643;96;9494;
RN;240550;JARDIM DE ANGICOS;109;689;16;689;686;2750;649;100;2600;
BA;293070;SIMÕES FILHO;1092;16953;6;16953;14115;51659;37466;120;137117;
BA;291550;ITAJUÍPE;1086;4978;22;4978;4975;17715;5704;100;20309;
SC;421830;TRÊS BARRAS;1089;5957;18;5957;6038;23494;5000;99;19455;
PR;410180;ARAUCÁRIA;10898;38865;28;38865;35170;132141;39530;111;148522;
RS;430543;CHUÍ;109;1081;10;1081;896;3401;1799;121;6832;
GO;521486;NOVA GLÓRIA;109;2136;5;2136;2332;8148;2308;92;8063;
TO;171865;RIO DA CONCEIÇÃO;109;508;21;508;508;2089;538;100;2211;
MG;310340;ARAÇUAÍ;1091;8247;13;8247;7614;28704;9739;108;36715;
ES;320320;LINHARES;10916;46950;23;46950;42491;165784;46072;110;179755;
AM;130280;MARAÃ;1096;2406;46;2406;2067;12638;2992;116;18298;
MA;210125;BACABEIRA;1099;4339;25;4339;3758;15591;4205;115;17446;
PB;250770;JUAZEIRINHO;1092;4588;24;4588;4562;18994;4425;101;18422;
SP;352390;ITU;10938;25683;43;25683;21082;74461;50157;122;177150;
PB;250350;CACIMBA DE DENTRO;1096;4278;26;4278;4345;16914;4410;98;17169;
SP;355640;VARGEM GRANDE DO SUL;1097;10518;10;10518;10306;37507;11916;102;43368;
TO;170255;AUGUSTINÓPOLIS;1097;4909;22;4909;4806;19355;4686;102;18870;
MG;312880;GUIDOVAL;1098;2443;45;2443;2543;8943;1998;96;7026;
SC;420765;IPORÃ DO OESTE;1098;2749;40;2749;2810;10403;2456;98;9093;
MA;210130;BACURI;1099;4008;27;4008;4019;16195;4647;100;18726;
RN;240170;BOM JESUS;1100;2993;37;2993;2881;11287;2635;104;10323;
BA;291820;JIQUIRIÇÁ;1103;3982;28;3982;3845;14760;3797;104;14576;
MG;315860;SANTANA DO DESERTO;11;867;1;867;960;3246;1178;90;3985;
PI;220779;PAU D'ARCO DO PIAUÍ;11;990;1;990;971;4002;991;102;4084;
RS;430915;GRAMADO XAVIER;110;905;12;905;852;3545;1052;106;4378;
BA;290030;ACAJUTIBA;1100;4104;27;4104;4050;16276;3786;101;15214;
PB;251700;UMBUZEIRO;1101;2523;44;2523;2691;10269;2598;94;9914;
PE;261485;TAMANDARÉ;1101;6774;16;6774;6092;23730;6123;111;23852;
SP;352320;ITARARÉ;1101;6915;16;6915;6965;25396;13926;99;50778;
ES;320440;RIO NOVO DO SUL;1103;3307;33;3307;3420;12373;3215;97;11630;
PA;150700;SANTO ANTÔNIO DO TAUÁ;111;4700;2;4700;4404;17260;8253;107;32346;
PE;260610;GLÓRIA DO GOITÁ;1103;7015;16;7015;6811;25159;8351;103;30847;
SP;352530;JAÚ;1104;15498;7;15498;14039;49572;43461;110;153463;
SP;353500;PALESTINA;1104;3342;33;3342;3237;12303;3495;103;13285;
BA;291535;ITAGUAÇU DA BAHIA;1106;3036;36;3036;2918;12718;3361;104;14650;
MA;210087;ARAGUANÃ;1107;2438;45;2438;2385;10539;3548;102;15675;
MG;312960;IBIAÍ;1109;1962;57;1962;1940;7731;2127;101;8478;
GO;521440;NAZÁRIO;1109;2684;41;2684;2719;9534;2674;99;9375;
MT;510140;ARIPUANÃ;1109;5863;19;5863;4963;21882;5232;118;23067;
ES;320120;CACHOEIRO DE ITAPEMIRIM;11097;53057;21;53057;52342;186039;59694;101;212172;
GO;521945;SANTA RITA DO NOVO DESTINO;111;840;13;840;866;3122;934;97;3367;
SC;421565;SANTA ROSA DO SUL;1112;2865;39;2865;3101;11103;2345;92;8397;
ES;320130;CARIACICA;11128;74334;15;74334;68936;251400;105980;108;386495;
PB;250800;JURU;1113;2394;46;2394;2391;9161;2566;100;9831;
PR;412360;SANTA INÊS;111;512;22;512;537;1914;440;95;1568;
MG;313490;JACUTINGA;1110;6554;17;6554;6112;22466;7220;107;26538;
MG;314070;MATEUS LEME;1111;11366;10;11366;11391;42027;8573;100;31631;
BA;292470;PIRIPÁ;1111;2609;43;2609;2809;10181;2829;93;10253;
BA;293220;UBAITABA;1112;4972;22;4972;5148;18473;5196;97;18647;
PI;220580;LUZILÂNDIA;1112;6787;16;6787;6655;25783;6587;102;25521;
SE;280680;SÃO DOMINGOS;1119;2904;39;2904;2910;10827;3031;100;11276;
ES;320260;ICONHA;1113;3636;31;3636;3679;12881;4022;99;14083;
PI;220345;DOM INOCÊNCIO;1114;2346;47;2346;2493;9590;2489;94;9574;
AL;270070;BATALHA;1114;4884;23;4884;4790;18601;4749;102;18440;
MG;315580;RIO POMBA;1114;5074;22;5074;5078;17977;5086;100;18007;
MA;210900;PORTO FRANCO;1114;6404;17;6404;5986;23732;6128;107;24294;
TO;172080;SÍTIO NOVO DO TOCANTINS;1115;2569;43;2569;2634;10510;2247;98;8965;
MG;311160;CAMPOS GERAIS;1115;6604;17;6604;6586;24317;7830;100;28908;
MA;210408;FERNANDO FALCÃO;1116;2083;54;2083;1799;9357;2030;116;10559;
PA;150658;SANTA MARIA DAS BARREIRAS;1117;3889;29;3889;3626;16210;4976;107;22244;
AM;130200;ITAPIRANGA;1122;2433;46;2433;2430;11303;2002;100;9312;
MS;500220;BONITO;1123;6385;18;6385;5846;21749;6021;109;22401;
PE;260040;ÁGUA PRETA;1119;6931;16;6931;6613;25923;9537;105;37386;
TO;171510;NOVO ACORDO;112;1089;10;1089;1139;4858;1043;96;4450;
SC;421640;SÃO JOÃO DO SUL;1120;2427;46;2427;2540;9111;2044;96;7332;
SC;421530;SALETE;1121;2262;50;2262;2390;8598;2133;95;7674;
CE;231375;UMIRIM;1121;3569;31;3569;3251;13677;4748;110;19976;
PR;411800;PARAÍSO DO NORTE;1121;4044;28;4044;4066;15066;3835;99;14211;
PI;220540;JOAQUIM PIRES;1122;3503;32;3503;3531;14455;3517;99;14396;
SP;353560;PARAIBUNA;1123;4856;23;4856;4722;17305;4994;103;18302;
PA;150815;URUARÁ;1124;8841;13;8841;6894;32291;9692;128;45395;
SE;280160;CEDRO DE SÃO JOÃO;1132;1695;67;1695;1630;6150;1571;104;5929;
BA;292680;RIO DO ANTÔNIO;1133;3465;33;3465;3405;12738;4149;102;15521;
MS;500070;ANASTÁCIO;1125;6376;18;6376;6245;23735;6666;102;25336;
RS;431530;QUARAÍ;1126;5435;21;5435;5133;19950;5797;106;22531;
MA;210547;JENIPAPO DOS VIEIRAS;1128;2522;45;2522;2034;10221;3407;124;17123;
PE;260060;ALAGOINHA;1129;4045;28;4045;3840;15811;3594;105;14798;
CE;231335;TEJUÇUOCA;1129;4392;26;4392;4333;18060;4691;101;19551;
GO;522157;UIRAPURU;113;837;14;837;882;3138;795;95;2829;
MG;313350;ITAPECERICA;1132;5783;20;5783;5880;20639;6199;98;21760;
PB;250780;JUNCO DO SERIDÓ;1136;1990;57;1990;1963;7701;1845;101;7238;
AM;130410;TAPAUÁ;1137;3017;38;3017;2727;12844;3583;111;16876;
RJ;330420;RESENDE;11331;38530;29;38530;37264;131740;37689;103;133244;
MG;313150;IPUIÚNA;1134;2736;41;2736;2753;9762;2864;99;10156;
BA;290160;ANTAS;1135;3183;36;3183;3160;11890;5225;101;19659;
MG;310790;BOM REPOUSO;1135;3855;29;3855;3925;14253;2899;98;10527;
SC;421175;OTACÍLIO COSTA;1135;4910;23;4910;4467;17372;4937;110;19201;
RS;430680;ENCANTADO;1136;3302;34;3302;3282;11563;6542;101;23047;
CE;230435;FORQUILHA;1136;6070;19;6070;5685;22117;6344;107;24680;
MA;210203;BOM JESUS DAS SELVAS;1136;6251;18;6251;5553;27849;6998;113;35095;
PE;260500;CUPIRA;1139;7656;15;7656;7669;27879;6667;100;24237;
ES;320450;SANTA LEOPOLDINA;1141;3512;32;3512;3662;13577;3283;96;12171;
MG;312120;DELFINÓPOLIS;1142;2386;48;2386;2519;9450;1905;95;7146;
SE;280100;CAMPO DO BRITO;1137;5340;21;5340;5142;19201;4907;104;18325;
SP;354670;SANTA GERTRUDES;1137;6895;16;6895;5708;22345;7114;121;27850;
BA;292630;RIACHÃO DO JACUÍPE;1138;8831;13;8831;8821;31062;9513;100;33498;
RS;431840;SÃO JERÔNIMO;1139;5163;22;5163;4860;18404;6488;106;24569;
RS;430485;CARLOS GOMES;114;437;26;437;488;1727;375;90;1327;
SP;350870;CACONDE;1141;3715;31;3715;3612;13411;5126;103;19031;
MA;210620;LUÍS DOMINGUES;1142;1809;63;1809;1786;7737;1620;101;7016;
MG;316190;SÃO GONÇALO DO RIO ABAIXO;1144;4010;29;4010;3867;14469;2970;104;11114;
MG;313220;ITAGUARA;1142;4085;28;4085;4114;15168;3664;99;13510;
RS;430960;HORIZONTINA;1142;5616;20;5616;5780;20357;5521;97;19446;
SP;354780;SANTO ANDRÉ;11423;96994;12;96994;92152;314950;211804;105;723889;
MG;310400;ARAXÁ;1143;23551;5;23551;22243;78878;30569;106;108403;
SP;350740;BORBOREMA;1143;4481;26;4481;4454;16125;4496;101;16278;
MG;314790;PASSOS;11438;29944;38;29944;29048;103850;32438;103;115970;
MG;317170;VIRGÍNIA;1144;2579;44;2579;2732;9699;2437;94;8652;
MA;210390;DUQUE BACELAR;1144;2755;42;2755;2709;12127;2558;102;11451;
MA;211090;SÃO FRANCISCO DO MARANHÃO;1144;3019;38;3019;3169;12797;3028;95;12226;
GO;522180;URUTAÍ;115;1170;10;1170;1304;4574;871;90;3056;
PR;410465;CARAMBEÍ;1151;4453;26;4453;3483;14381;5868;128;24225;
RS;430860;GARIBALDI;1145;4037;28;4037;3886;13432;10356;104;35794;
PA;150240;CASTANHAL;11455;54379;21;54379;50784;189213;55200;107;205667;
MG;315550;RIO PARANAÍBA;1146;4538;25;4538;4620;16703;3418;98;12356;
MG;314110;MATOZINHOS;1146;9414;12;9414;8703;30622;10933;108;38469;
PA;150050;ALMEIRIM;1148;5973;19;5973;5126;23152;7538;117;34044;
PB;250010;ÁGUA BRANCA;1149;2596;44;2596;2479;10123;2541;105;10375;
MG;310680;BIAS FORTES;115;857;13;857;879;3270;882;97;3282;
PI;220997;SÃO JOÃO DO ARRAIAL;1150;2335;49;2335;2352;10034;1895;99;8085;
BA;290950;CRAVOLÂNDIA;1153;1474;78;1474;1412;5360;1410;104;5352;
PB;250090;ARARA;1155;3073;38;3073;3100;12272;3439;99;13613;
BA;290405;BONITO;1157;3942;29;3942;3565;14986;4044;111;16999;
SP;351940;IBIRÁ;1158;3506;33;3506;3389;13024;3289;103;12639;
MA;210460;GOVERNADOR EUGÊNIO BARROS;1158;3690;31;3690;3921;15049;3831;94;14703;
BA;291870;LAFAIETE COUTINHO;116;1169;10;1169;1229;4474;1006;95;3663;
MT;510682;PORTO ESPERIDIÃO;1152;3395;34;3395;3580;14176;3075;95;12176;
PE;260330;CALÇADO;1154;2874;40;2874;2729;11239;2667;105;10983;
CE;230765;MARACANAÚ;11550;70933;16;70933;66476;236688;64875;107;230986;
